"Run","Lambda","Iters","Obj","AIC","BIC","alpha[1]","beta[1,1]","beta[1,2]","beta[1,3]","beta[1,4]","beta[1,5]","alpha[2]","beta[2,1]","beta[2,2]","beta[2,3]","beta[2,4]","beta[2,5]"
1,0,0,-57.5696016435185,-95.1392032870371,-35.0755276105346,-16.1803948189921,-6.09075361526367,-0.574959763605797,20.0688168864979,-4.34484197124138,0.247778335056268,-4.46181300840289,-2.06866023362416,-0.146248835936092,4.2616208756713,-0.234080458643378,0.0818063466729768
1,1.44224957030741,1000,-19.9910199226384,-93.3090995449703,-33.2454238684678,-13.6076653291195,-5.42456315055712,-0.534019304587299,15.6618054031398,-2.35894184666243,0.0677392261462395,-5.24563394520702,-2.35805371023484,-0.173024285427023,5.13797032257555,-0.286576907792682,0.052112912301508
1,3.60562392576852,1000,-8.3633010771777,-96.1542328747573,-48.1032923335553,-7.32303041895208,-3.27357328606634,-0.320761750015939,7.11437405937764,0,-0.0563763343045192,-5.38752900234296,-2.46252561673697,-0.185723323443113,5.02208441750882,0,0.0126130757585112
1,7.21124785153704,1000,-49.5414985465985,-96.139397797041,-60.1011923911395,-0.299740458105384,-0.21663950798074,0.061232243707149,0,0,0.0958051307314013,-0.431349034335707,-0.298701682085202,0.0845176777676086,0,0,0.121305420177056
1,14.4224957030741,317,-46.2686122377582,-91.4917700705272,-55.4535646646257,-0.217212504277916,-0.0456355940249812,0.114724474845695,0,0,0.0491887028350489,-0.33382486507281,-0.100803589036018,0.143721068823337,0,0,0.06959744548873
1,28.8449914061482,53,-42.0840775511234,-90.9196040218998,-66.8941337512989,-0.181677398666952,0,0.122765375819961,0,0,0.0306564530877947,-0.269334498543204,0,0.164346347007728,0,0,0.040212456764145
1,72.1124785153704,47,-32.4786569334337,-84.4321785869013,-60.4067083163003,-0.13075517610011,0,0.0953735407049233,0,0,0.0128457577452279,-0.213282615187775,0,0.136463178408676,0,0,0.0202868891009048
1,144.224957030741,37,-21.7729430396342,-73.6127324762223,-61.5999973409218,-0.0767914911629262,0,0.0614946336310019,0,0,0,-0.14464749610735,0,0.100830384671822,0,0,0
1,360.562392576852,22,-5.64226851222854,-37.8968042861202,-25.8840691508197,-0.0171525524093887,0,0.0123805232981885,0,0,0,-0.0629289221689635,0,0.040605250644934,0,0,0
1,721.124785153704,12,1.98711466540069e-07,3.97422933080138e-07,3.97422933080138e-07,-2.78581927430797e-05,0,0,0,0,0,-1.76808347974517e-05,0,0,0,0,0
