"Run","Lambda","Iters","Obj","AIC","BIC","alpha[1]","beta[1,1]","beta[1,2]","beta[1,3]","beta[1,4]","beta[1,5]","alpha[2]","beta[2,1]","beta[2,2]","beta[2,3]","beta[2,4]","beta[2,5]"
1,0,0,-37.8128199936569,-55.6256399873137,-25.5192870463512,88.8013966884751,43.3707243767176,7.6767446443983,-91.8286890895376,4.55034292503013,-0.135733491530233,-38.439388712379,-17.487939362307,-2.81314232798727,38.3734481515401,1.71205081133346,-1.13295199378247
1,0.0531329284591305,1000,-29.4440668247802,-55.5687783007732,-25.4624253598107,87.5786973044003,43.0135066770857,7.6346640350638,-89.9154120552261,3.81858263617367,-0.0762510014823972,-37.2506082096559,-17.0030169477151,-2.75959905716391,37.1198250258145,1.77351468178347,-1.11143089940691
1,0.265664642295653,1000,-0.774098365436373,-54.4256818910987,-24.3193289501361,78.3308287181894,39.1843475945543,7.0544883556136,-79.0932048395513,2.23066341023456,-0.0651028491255321,-29.4698286008331,-13.6250241193107,-2.30193855252694,29.0190469927738,2.03846608523456,-0.981900617525484
1,0.531329284591305,1000,15.0715634142808,-52.4465394746478,-22.3401865336852,56.5521686960556,28.6864840380632,5.21830451003634,-56.7331433296321,1.88342554893458,-0.314072113705364,-13.0302019313008,-6.11290202948411,-1.12298067623605,12.1335220794925,2.38327113031051,-0.755802819039956
1,1.32832321147826,1000,0.498458072014846,-46.9585169529067,-16.8521640119442,12.1126794594996,6.07545754083174,0.893485418932133,-11.8775289383471,1.87714184123823,-0.659008051541352,7.42555660004817,3.43060580786787,0.379324570285126,-7.89686835882855,1.81736482838404,-0.369955462526576
1,2.65664642295653,598,-24.2082109775959,-53.0979518295055,-35.0341400649279,-0.0610969237397109,0,-0.0132710142268948,0,1.83974917418946,-0.690030298177224,-0.334552797588008,0,-0.000530583379942897,0,1.41149014648234,-0.419364931143343
1,5.31329284591305,234,-17.4785569581227,-48.5047362261076,-36.4621950497226,0.282375130105254,0,0,0,1.1274811332473,-0.483058279310572,-0.0792512482128422,0,0,0,0.928967966836256,-0.296546901147518
1,10.6265856918261,155,-10.3133376618788,-29.2910697674774,-17.2485285910923,0.624079454651198,0,0,0,0.358688945177998,-0.262320921896782,0.249493746343478,0,0,0,0.323112964116786,-0.14827606212928
1,26.5664642295653,34,-6.66169873760194,-17.2639229160928,-11.2426523279003,0.673386707091567,0,0,0,0,-0.13451816499908,0.395839382705758,0,0,0,0,-0.0651083167904287
1,53.1329284591305,29,-3.4584940812662,-13.0337287311448,-7.01245814295226,0.442884453890942,0,0,0,0,-0.0848238875569143,0.26063418246964,0,0,0,0,-0.0432245529387995
2,0,0,-24.1848688746422,-28.3697377492844,1.73661519167819,-6.69761583882618,-2.12605038795353,-0.361021058660179,7.13882005004662,0.661166899734518,-0.539428395423783,-17.281851333218,-8.44968704214657,-0.901252258822062,13.5586131946835,5.09360262283751,-1.19922125940817
2,0.0531329284591305,1000,-22.6448466116198,-28.3682037401638,1.73814920079876,-7.02009504662783,-2.23409447161638,-0.355274507739359,7.46712532706282,0.654355263630316,-0.55165958728879,-15.4482154711209,-7.52668672911251,-0.732564389698222,11.7397787391708,5.05171334220081,-1.17409397232826
2,0.265664642295653,1000,-19.4861170989459,-28.1272774230082,1.97907551795435,-6.32713378134357,-1.74585980771016,-0.188163532323458,6.76429074721734,0.652282465237347,-0.574416489636296,-7.56823102120855,-3.16703782803954,0.0774185960509,4.83420931747761,3.90492901344671,-0.981717616880174
2,0.531329284591305,1000,-20.8177082355053,-26.8320165321892,3.27433640877332,-0.313772641153498,0.464995643160705,-0.134540245042671,0.684247729842961,0.690643774386811,-0.376374697611775,-1.60968537327406,0.0243232556380889,0.512846908363811,0.411032970917878,2.20540214977248,-0.689035054841044
2,1.32832321147826,321,-18.034168647228,-28.5703097322359,-4.48522737946585,0.375839229707502,0.403745515014095,-0.224014083358796,0,0.674898241102064,-0.306127921856701,-0.67524046054066,0.142814590910562,0.34390241006535,0,1.62226703370862,-0.521281278743013
2,2.65664642295653,186,-14.6176642775107,-28.2714316855162,-10.2076199209386,0.369935035789395,0,-0.283830115786955,0,0.629453637377806,-0.242714639062644,-0.26106993498598,0,0.181523161186015,0,1.12905449896245,-0.375958777418168
2,5.31329284591305,118,-10.3893570521551,-21.6645287730255,-3.60071700844793,0.47156541097923,0,-0.155290360089926,0,0.403707781848832,-0.202669429764365,0.157577703342458,0,0.0806975079608481,0,0.596183717866935,-0.244510308823155
2,10.6265856918261,91,-6.64585467675966,-6.78744013727401,11.2763716273035,0.620382278375535,0,-0.00240214474120129,0,0.0459434802928709,-0.130351981982283,0.538659034271805,0,0.00112664924337092,0,0.0653569892364821,-0.118316883499882
2,26.5664642295653,26,-4.33231947931412,-11.3837524422714,-5.36248185407886,0.517433129971811,0,0,0,0,-0.0954491787955158,0.464315276947135,0,0,0,0,-0.0829531253673291
2,53.1329284591305,28,-1.65012658027084,-7.43170700516349,-1.41043641697098,0.312276360242361,0,0,0,0,-0.0579343088352725,0.275516806797714,0,0,0,0,-0.0499891242142616
3,0,0,-18.7914998247821,-17.5829996495642,12.5233532913983,45.1319225771148,21.4944565798015,3.94386145984845,-46.9107466414302,2.75298478906279,-0.127547584103021,-35.6797433161766,-18.3231016415136,-3.90692503066501,35.3109055921962,1.53296351603365,-0.578314408105761
3,0.0531329284591305,1000,-13.8539001036952,-17.5282789143321,12.5780740266305,43.7781076233971,21.0415768596803,3.89885545864963,-45.0902822165782,2.26786764967447,-0.105538231760061,-34.0163338299201,-17.5663775535777,-3.79100196478244,33.5679614203241,1.60890516838533,-0.562046982146821
3,0.265664642295653,1000,0.613916039748315,-16.7014011404812,13.4049518004813,34.5748560449174,16.9846903894157,3.25456863834789,-35.0125919358808,1.42361706959132,-0.160678947624135,-24.7889264221428,-13.2818541829035,-3.06736476247976,23.9464053549092,1.96646831432657,-0.479888635912607
3,0.531329284591305,1000,-1.86609042716979,-14.7502611709295,15.356091770033,14.2882388522571,7.34029607803002,1.57422299537524,-14.2172706919096,1.09481397727953,-0.396297876718234,-6.56431155250701,-4.60018268798641,-1.4744247552993,5.1003593234839,2.51353095726945,-0.342103464081978
3,1.32832321147826,451,-13.9236727415485,-20.9455381475638,-2.88172638298631,0.0293846198813148,0,0.0951879217620697,0,1.07937798320164,-0.432026584069347,0.0700617836623555,0,-0.10844221460527,0,0.694588657356186,-0.233703235510144
3,2.65664642295653,229,-11.8875552558015,-18.2360296915214,-0.172217926943862,0.363478058100195,0,0.0271282646770142,0,0.626479689218148,-0.310855774069836,0.20730899098527,0,-0.0531417860669791,0,0.483135301490032,-0.191656388929173
3,5.31329284591305,162,-9.8275941387896,-16.2198901995179,-4.17734902313287,0.71072970376772,0,0,0,0.147128917357507,-0.192510469434894,0.463038830177666,0,0,0,0.136948295169567,-0.123191732156373
3,10.6265856918261,20,-8.73737956546336,-17.1845997172039,-11.1633291290114,0.777131816506578,0,0,0,0,-0.149009518826554,0.55128227061102,0,0,0,0,-0.0909147982218845
3,26.5664642295653,29,-6.25038436396343,-15.88364121586,-9.86237062766745,0.627018044453182,0,0,0,0,-0.117629208535878,0.447216676248703,0,0,0,0,-0.073964479214164
3,53.1329284591305,27,-3.20021430082524,-12.2709058308003,-6.24963524260779,0.425816510647922,0,0,0,0,-0.078087083076428,0.300774817976554,0,0,0,0,-0.0502989430540762
4,0,0,-34.0556730986972,-48.1113461973944,-18.0049932564319,-9.05612133829068,-11.2209028456981,-5.44950345645172,-10.5898666884884,22.5061732580788,-2.29165533031764,-9.31349701608721,-2.63773681236228,-0.295920299756333,9.21879855928305,1.11083651610884,-0.66332416826767
4,0.0531329284591305,1000,-31.1924872604978,-48.1074213457861,-18.0010684048236,-7.98722006672015,-10.2653021007589,-5.08741298861671,-10.7841685119417,21.5523971817792,-2.22030874862317,-9.41366354998875,-2.66317388022722,-0.294717047173109,9.31234089746787,1.12094947308809,-0.670156441600969
4,0.265664642295653,1000,-22.534081386953,-48.0070353040366,-17.9006823630741,-2.72265969255967,-5.50955453470613,-3.2904558954757,-11.5848364944296,16.6896997420321,-1.85238763461198,-9.69978149208648,-2.69317263386776,-0.277731019273749,9.57223973457666,1.16256712223453,-0.699042729928959
4,0.531329284591305,1000,-23.9665161305318,-47.0782656658477,-16.9719127248851,2.88493880190609,1.65500149021671,-0.132652102031033,-7.00918061621658,5.68283464980204,-0.995485202422215,-5.75256560616587,-1.14122054620908,-0.0970283365716291,5.25655543198317,1.54585074567578,-0.653944834746456
4,1.32832321147826,781,-26.8932892113286,-48.7934537922975,-24.7083714395274,-0.522082414565945,0.957434039340685,-0.102646637749117,0,1.68603638292526,-0.56919404847324,-0.245050784689628,0.863045649730509,0.0492686535297057,0,1.14858647751212,-0.407788034497398
4,2.65664642295653,345,-22.051592286671,-45.289109344386,-21.2040269916159,-0.310889178500808,0.728900011737785,-0.0607202812871844,0,1.33150730868156,-0.458088825508144,-0.202033839150606,0.591449355159117,-0.00862127634632085,0,1.00401674712851,-0.333945898241837
4,5.31329284591305,267,-15.2139175177766,-35.482374894495,-11.3972925417249,-0.132321627507073,0.0677331247657256,-0.22041541206266,0,0.995321324669529,-0.280981926133869,-0.121003833661366,0.0584084139575028,-0.123893348513511,0,0.808910864716656,-0.219320980388685
4,10.6265856918261,144,-8.18627925550985,-21.5106957026663,-3.44688393808872,0.279073520497888,0,-0.136113926620672,0,0.354379535594437,-0.13796009445522,0.216834440196878,0,-0.0912855560853748,0,0.301821765345825,-0.110886655007291
4,26.5664642295653,22,-4.91134491029077,-10.3608692112165,-4.33959862302396,0.427745794255913,0,0,0,0,-0.0661086478967281,0.370474845154534,0,0,0,0,-0.0540816356893091
4,53.1329284591305,20,-2.97436122905673,-8.49437547528199,-2.47310488708948,0.313232002773601,0,0,0,0,-0.0472210336962712,0.273817270543372,0,0,0,0,-0.039551973683806
5,0,0,-34.4838448068484,-48.9676896136968,-18.8613366727342,-4.58181366072969,-3.29430633764294,-0.626945171872266,3.70096516082495,3.01097496180043,-0.800165003342631,-51.0937083153978,-24.5594720686364,-3.78634196525192,50.3648369690624,3.09313692961442,-1.58062761231812
5,0.0531329284591305,1000,-30.0688290377259,-48.893392533284,-18.7870395923215,-4.92392739116379,-3.24307773843592,-0.593534031183392,4.32268961169876,2.7006041835775,-0.789874752591743,-49.4327836444688,-23.7531762669763,-3.66319964982298,48.6414023918804,3.12482764496567,-1.55811132962165
5,0.265664642295653,1000,-16.01577469785,-47.9655281418878,-17.8591752009253,-8.17497525147319,-4.1880407273259,-0.651640475627372,8.21015068276777,2.0264521926577,-0.833513042635076,-39.6289457988882,-19.2184170525075,-2.99582406857012,38.361563155664,3.46798960974038,-1.4217539714686
5,0.531329284591305,1000,-11.0512916861326,-46.224982772894,-16.1186298319314,-12.1289918451889,-5.61757146534879,-0.793981644745281,12.4037147753075,1.81141646581662,-0.942513087783499,-20.8478646467073,-10.011867119543,-1.57842645403774,19.7916474429858,2.97402128423931,-1.08103163066312
5,1.32832321147826,1000,-27.5754230294403,-51.7005450840995,-33.636733319522,0.353511295516148,0,-0.0333062353515387,0,1.53286287688097,-0.635033320571359,-0.092589940025456,0,-0.0862563636705761,0,1.6767392586884,-0.570941014820242
5,2.65664642295653,206,-23.7830556193168,-49.1835190400534,-31.1197072754759,0.497835986081805,0,-0.0335951206780132,0,1.2005708427219,-0.535530247793956,0.10422197351081,0,-0.0759567981004021,0,1.30023015604607,-0.466318828364518
5,5.31329284591305,148,-18.1617011665782,-42.7311009382462,-24.6672891736686,0.632219319973191,0,-0.0161429019588765,0,0.784418114514089,-0.408370703252571,0.289121605991906,0,-0.0374840698956383,0,0.852970383746658,-0.341893921566145
5,10.6265856918261,123,-12.1665620043673,-29.00073399783,-16.958192821445,0.847842472209967,0,0,0,0.194455235902414,-0.235264245167439,0.578483156073763,0,0,0,0.229678177896354,-0.178132273527654
5,26.5664642295653,31,-8.44972823031982,-22.5453852599683,-16.5241146717758,0.788169290537405,0,0,0,0,-0.148856731434256,0.610001980283085,0,0,0,0,-0.103921385710302
5,53.1329284591305,31,-4.51280267889947,-17.636584714364,-11.6153141261715,0.525270269249735,0,0,0,0,-0.0964359018285891,0.406816548368365,0,0,0,0,-0.0691635867285892
6,0,0,-24.2581877537622,-28.5163755075243,1.58997743343821,-20.0718817840692,-9.66116327398753,-1.57163235752703,19.7147737233457,1.74102778580381,-0.741398807095922,-36.1469969399352,-17.3160922855822,-3.28302269853683,35.7361167124959,1.97527432499803,-0.946949106301911
6,0.0531329284591305,1000,-20.7535901766049,-28.5022854615489,1.60406747941368,-20.0049559707487,-9.50160033716621,-1.50161386421272,19.7176824107809,1.64803560567284,-0.746635805403434,-34.6892114748141,-16.5412697538898,-3.11663074668047,34.2709655091814,1.95282978203139,-0.935887046432951
6,0.265664642295653,1000,-9.48924092226828,-28.2956604208941,1.81069252006846,-19.5482590548572,-8.96263163811348,-1.31629620474226,19.4150309534135,1.43021134400405,-0.755782233889031,-27.5773356417348,-12.8087046713145,-2.33872402532736,27.1819590561752,1.80487441440233,-0.871858505715102
6,0.531329284591305,1000,-4.38342543789235,-27.8151409023722,2.29121203859037,-15.7307791742178,-7.03089375618298,-1.0008996906061,15.6100735954864,1.35363099000851,-0.701110967650072,-16.279648617971,-6.86187225591728,-1.11242904795419,16.0356261939161,1.48200472564386,-0.766734340557394
6,1.32832321147826,1000,-19.5684505670763,-34.3283122860768,-16.2645005214992,-0.0220952920146187,0,-0.0899187176329291,0,1.19283803897924,-0.387422614148128,-0.309382652112466,0,-0.189408808983217,0,1.49580455276726,-0.437112848392655
6,2.65664642295653,190,-16.3672058100843,-32.2462488649179,-14.1824371003404,0.103750320096324,0,-0.086089289647848,0,0.953255666092335,-0.325942630582404,-0.101597224113616,0,-0.158420548974675,0,1.16228596976259,-0.356592364086105
6,5.31329284591305,130,-11.601431739697,-26.9732381052752,-8.90942634069765,0.244561969194747,0,-0.0699828315332272,0,0.642639895526815,-0.246188810741609,0.115468299929074,0,-0.11100444866397,0,0.760425044854289,-0.258837019309583
6,10.6265856918261,89,-6.03996249886312,-14.4119530296909,3.65185873488662,0.394945728929507,0,-0.0318924790463827,0,0.260780484139665,-0.151031841322603,0.322631114641028,0,-0.0470511456077045,0,0.308642317193231,-0.150823243995782
6,26.5664642295653,18,-2.9902201778468,-7.325708846473,-1.30443825828049,0.426133099743299,0,0,0,0,-0.0743093035840572,0.395560230720619,0,0,0,0,-0.0678148251135829
6,53.1329284591305,28,-0.942229126430412,-3.71798622812851,2.303284360064,0.231939955400727,0,0,0,0,-0.0406355854634197,0.212996605729336,0,0,0,0,-0.0369090245554958
7,0,0,-27.8956162023091,-35.7912324046182,-5.68487946365561,-8.31164912340661,-2.78727755945916,-0.259115688491552,9.01536920225083,0.990508739408989,-0.806101302511619,-150.478206786749,-72.541349088448,-13.3427103398996,150.93690689549,2.64204857966543,-2.59381187928482
7,0.0531329284591305,1000,-15.1756790428409,-35.7734512699156,-5.66709832895302,-9.4917304583474,-3.28365991515777,-0.319198403959696,10.2290830264591,0.963405780430777,-0.831400107294508,-148.186085769692,-71.5066273548629,-13.1762949553485,148.511252614708,2.74674126761214,-2.56355597919947
7,0.265664642295653,1000,31.2733938913182,-35.3175420475028,-5.21118910654025,-15.4302763057753,-5.85847520402073,-0.661609006572964,16.2994314175371,0.872743063759662,-0.951865599703455,-136.482117466947,-66.1588485172333,-12.2744719632991,136.164971679137,3.2604474041256,-2.42686051589255
7,0.531329284591305,1000,72.7961506786504,-34.134615496239,-4.02826255527641,-26.0704820454511,-10.6271907187858,-1.35806821338846,27.1036379850648,0.798582135560919,-1.15231730299477,-113.093391082549,-55.0446585216096,-10.2058776845855,111.989647059638,3.81569207289742,-2.18711325803865
7,1.32832321147826,1000,130.477899033511,-30.7717415773873,-0.665388636424737,-39.2128273009388,-16.0083084362056,-1.93511372150552,40.4790227947951,0.698763805978156,-1.50960944882836,-61.8314930694175,-29.3765176349185,-5.13732870016934,61.0701014079389,2.86061898392096,-1.57523018737704
7,2.65664642295653,1000,35.7330850289284,-30.0453281837346,-5.96024583096451,-10.5799713672844,-2.8149174790063,0,11.5159257460254,0.626338057119602,-0.94944842595521,-10.125087485748,-2.76894295522088,0,10.7907082277681,0.852266465240087,-0.929681923933071
7,5.31329284591305,300,-12.0104781988497,-26.3002638202037,-8.23645205562616,0.495101987719792,0,-0.0380902120460047,0,0.559383883313527,-0.284181123189138,0.386346335841235,0,-0.0378055759655435,0,0.671661544295255,-0.303768630220851
7,10.6265856918261,116,-8.00006120181065,-13.3261309560299,-1.28358977964485,0.733998143550176,0,0,0,0.0282944135446558,-0.146710756958403,0.695874795882098,0,0,0,0.0378509917410421,-0.140795713761184
7,26.5664642295653,30,-5.28374447703642,-14.4501540134956,-8.42888342530304,0.582550169518697,0,0,0,0,-0.107964850005814,0.556804593598899,0,0,0,0,-0.101752248747709
7,53.1329284591305,29,-2.17143269319004,-9.76179773817761,-3.7405271499851,0.348309125836691,0,0,0,0,-0.0645347560748211,0.331238377501311,0,0,0,0,-0.0607579249512906
8,0,0,-20.9199950428585,-21.839990085717,8.26636285524553,-39.2187213022083,-15.8104928227781,-2.34203347871489,42.91644084987,-2.92717779649575,-0.66699186359738,7.06066953899414,0.0989187502617091,-0.647768809287285,-16.5279628170229,10.9825509143436,-1.169541003015
8,0.0531329284591305,1000,-16.9490286846023,-21.7955011603067,8.31085178065585,-38.4217007632463,-15.5489887956355,-2.30433081100588,41.8449648006638,-2.6272007208634,-0.686943634529193,7.62523903650426,0.771766776012041,-0.464413119151336,-16.1273220696349,9.94035688599818,-1.07070533444647
8,0.265664642295653,1000,-4.21232368797884,-20.324967628369,9.78138531259356,-33.2366598473067,-13.7145340478411,-2.08589992262573,35.560637651991,-1.41737455856279,-0.715361621319457,8.92661742244948,3.22878637420043,0.198015913768506,-12.7541369676478,4.94196364479705,-0.600639314577364
