"Run","Lambda","Iters","Obj","AIC","BIC","alpha[1]","beta[1,1]","beta[1,2]","beta[1,3]","beta[1,4]","beta[1,5]","alpha[2]","beta[2,1]","beta[2,2]","beta[2,3]","beta[2,4]","beta[2,5]"
3,0,0,-45.5734410315705,-71.1468820631411,-11.0832063866386,-2.70631639165279,-1.81052923125432,-0.439339884845485,4.30529985109298,-0.471033405450592,0.00515123138101362,-3.68409347962195,-1.34076690697979,-0.0446937365166811,4.02301980788468,-0.666532130974612,0.00833545100570314
3,1.44224957030741,1000,-38.5041621003326,-71.097880462583,-11.0342047860806,-2.63943256767969,-1.76281513203251,-0.414051665265111,4.18837389684529,-0.464335904090774,0.0050423290908029,-3.7316772081886,-1.33693119196132,-0.0384871426062954,4.01852899062657,-0.663748231011957,0.00821086776293222
3,3.60562392576852,1000,-28.6817889673342,-70.8226514145122,-10.7589757380098,-2.4395270513131,-1.64082904004763,-0.361519567497909,3.90338384864908,-0.448829773327629,0.00487617425981328,-3.79167764141508,-1.33856017809017,-0.0312955436312227,4.00784253932745,-0.656329725400096,0.00798186791398661
3,7.21124785153704,1000,-14.7318945306282,-69.8033584857664,-9.73968280926398,-2.04275132652614,-1.39595760976043,-0.264427394538339,3.35401677556031,-0.420535771576451,0.00462220194188891,-3.86429409174452,-1.34153763580989,-0.0225109650999428,3.97259010756736,-0.639019162871518,0.00755387094568767
3,14.4224957030741,1000,5.15674542613373,-65.7076700902072,-5.64399441370479,-1.33755948848803,-0.927900590246362,-0.0817449296191297,2.34363539560039,-0.372560870627123,0.00419619964292443,-3.91683880710683,-1.32923524795194,-0.00700464718073976,3.83330314462652,-0.594331951143039,0.00663982946215886
3,28.8449914061482,1000,25.1361917569461,-60.7455249923696,-12.6945844511676,-0.956383606427089,-0.43238668938309,0,1.52174850476008,-0.299493245736334,0.00329733815444768,-3.197358681906,-0.968827517092421,0,2.81723815519892,-0.413402753764885,0.00440992906036192
3,72.1124785153704,1000,-17.5023083397911,-41.3654953542188,-17.3400250836178,0.0532912318335496,0,0,0.121591813606039,-0.0321904828538924,0,-1.25284429317269,0,0,0.327159882984954,-0.00691175061393635,0
3,144.224957030741,798,-22.1361779498317,-47.7944936988008,-23.7690234281998,0.358094144240978,0,0,-0.00582158282549414,-0.0193710321736321,0,-0.470553331642405,0,0,0.00317887622381251,0.0250717609496281,0
3,360.562392576852,54,-14.392123237267,-47.7706437435597,-35.7579086082592,0.28790279541853,0,0,0,-0.0165845629992316,0,-0.363841711488759,0,0,0,0.0200447127611317,0
3,721.124785153704,33,-5.21639342470726,-33.94839726084,-21.9356621255395,0.179175173094976,0,0,0,-0.0102261603553774,0,-0.211406271337523,0,0,0,0.011742502293138,0
4,0,0,-37.7252395592934,-55.4504791185869,4.61319655791559,4.1557436800212,0.380975127691782,0.468290800243113,-2.75900812275795,0.148506031126729,-0.000567961029620814,-4.16990330778706,-2.44905194522773,-1.12978987889812,5.21405834571239,-0.0887364830950482,0.00014347994165061
4,1.44224957030741,1000,-32.0374134851794,-59.2115551053588,-11.1606145641569,4.09041299230901,0.56422415896006,0.493781304634571,-2.82223106446114,0.115168351342324,0,-4.17464179657992,-2.47997252280257,-1.14601571424924,5.23640050865142,-0.0786053170862642,0
4,3.60562392576852,1000,-24.2566256358521,-58.8668291577195,-10.8158886165175,4.12739966867831,0.443200533770353,0.598430331044621,-2.84070826113931,0.0891720253104617,0,-4.38058382812953,-2.19061994654328,-1.23681930898274,5.1926865711961,-0.0614301960037625,0
4,7.21124785153704,1000,-12.7173052175504,-55.7932451774125,-7.74230463621058,4.09172663813724,0.20516381733913,0.743239611409947,-2.75884509640893,0.0441447960686119,0,-4.59391635972787,-1.65820930424533,-1.37089017100105,4.99448237420242,-0.0265862695080089,0
4,14.4224957030741,1000,0.901715365600946,-52.9968090405578,-16.9586036346564,3.65676785970275,-0.172732335390237,0.76363091293969,-2.24804447817319,0,0,-4.91713341500058,-0.487725541641044,-1.39189119086995,4.20932136927455,0,0
4,28.8449914061482,1000,1.81021440662143,-51.64312114397,-27.617650873369,1.76424598088181,0,0.252462449906122,-0.917022498490428,0,0,-3.23244325815785,0,-0.787769835965203,2.30298298377781,0,0
4,72.1124785153704,928,-22.0485727852977,-46.4613280980476,-34.4485929627471,0.879480491581038,0,0,-0.214105329753445,0,0,-0.625983223299516,0,0,0.148046098749785,0,0
4,144.224957030741,156,-18.9846774063185,-45.7539201853814,-33.7411850500809,0.808506461691548,0,0,-0.196639807822424,0,0,-0.588401482283179,0,0,0.139339663240788,0,0
4,360.562392576852,143,-11.1993653245238,-40.8864934364593,-28.8737583011588,0.604230265899788,0,0,-0.146564683358573,0,0,-0.46782814640624,0,0,0.111170883776123,0,0
4,721.124785153704,78,-2.79735534667607,-23.9492331102234,-11.9364979749229,0.294136140503962,0,0,-0.0710036977767058,0,0,-0.241066759342714,0,0,0.0576069705746679,0,0
5,0,0,-47.1001088012125,-74.200217602425,-14.1365419259226,-7.92616020262695,-5.43511479505126,-0.800661081126237,10.5481066035447,-0.892730602463318,0.0048998382966159,-4.30895491180397,-3.64172923018743,-0.605896090707104,6.53956166750647,-0.540095132621916,0.00522590590804245
5,1.44224957030741,1000,-39.9526112903685,-74.1492205009195,-14.085544824417,-7.92583521877325,-5.44664387496567,-0.789657341768704,10.5157113589416,-0.884339821266351,0.00469716639305068,-4.31801952305042,-3.65367268496763,-0.5946798302897,6.51681508082864,-0.534233058400034,0.00506314157762477
5,3.60562392576852,1000,-29.5592630117251,-73.866662828055,-13.8029871515525,-7.86417857954068,-5.48297044448008,-0.769990002956782,10.4360256210719,-0.864657196945291,0.00430728598360391,-4.28062384303334,-3.69484400390838,-0.573454995763074,6.4620704978449,-0.520526349858356,0.00475422345046923
5,7.21124785153704,1000,-13.2363202853789,-72.8364592938706,-12.7727836173682,-7.7096602961693,-5.55146636551262,-0.735035700169056,10.2738463026472,-0.826643326179808,0.00360770268489843,-4.18185373811084,-3.77933119137762,-0.536348257988958,6.35708023994933,-0.493899621272872,0.00419446763787421
5,14.4224957030741,1000,15.8573192919942,-68.8702017892008,-8.80652611269838,-7.38215221475624,-5.66917342075886,-0.664949399070391,9.93544542132279,-0.753142394516081,0.00229256319019155,-3.99630430024719,-3.95243103186351,-0.467321247596206,6.16276603906175,-0.440742973783386,0.00308274986252603
5,28.8449914061482,1000,60.7194816974506,-55.307372311208,4.75630336529447,-6.58693259866853,-5.80218800683003,-0.525474722785946,9.18523519293195,-0.624907824972651,0.000280285134221937,-3.65987501198852,-4.36565958583384,-0.344978245962844,5.85250686486784,-0.33184093797723,0.000803625675514419
5,72.1124785153704,1000,142.95267590909,-54.4184521269552,-6.36751158575328,-4.12236721193194,-5.36957743664913,-0.1075239468618,7.0378486594428,-0.514402853179141,0,-2.45474794218941,-4.62838383837102,-0.0800554550117359,5.02743565972536,-0.269672033450646,0
5,144.224957030741,1000,183.957469358067,-64.9711464134892,-28.9329410075877,-1.65342307457539,-3.73352692061491,0,4.2343023243971,-0.306206502760424,0,-0.985056780074583,-3.54624776562558,0,3.25355077256855,-0.145707705704197,0
5,360.562392576852,1000,-17.7686129769308,-44.9728333373139,-20.9473630667129,0.624216666705856,0,0,-0.105494563418728,-0.0108485802555778,0,-0.409498191909861,0,0,0.0490644914378121,0.0109951074113847,0
5,721.124785153704,160,-11.4083184310975,-40.4151266692419,-28.4023915339414,0.629422880218012,0,0,-0.152825780610606,0,0,-0.444891907464185,0,0,0.105772477768284,0,0
6,0,0,-41.0180172242527,-62.0360344485053,-1.97235877200286,-6.24106872006777,-4.28442527655239,-0.576169518401554,8.3641976872888,-0.755549418545685,0.0046230737093425,-8.49023140920796,-4.6413134035232,-0.944184803895472,10.1649201715861,-0.879633356729599,0.0072169756263242
6,1.44224957030741,1000,-33.8595007174917,-62.0120574344867,-1.94838175798421,-6.22862637914316,-4.29665282697857,-0.562363304462068,8.33395561299553,-0.750922069409623,0.00449234479110845,-8.48566512896223,-4.65719519424945,-0.934074537891609,10.1402953259248,-0.873026556039722,0.00705718849488496
6,3.60562392576852,1000,-23.3515521795205,-61.8272810348468,-1.76360535834438,-6.19632650032048,-4.31434289712656,-0.547054674635056,8.28160406541838,-0.740027004267416,0.00425894673956911,-8.41675868260826,-4.69008950468932,-0.915397404506872,10.0653276678466,-0.856590588737254,0.00675143487143266
6,7.21124785153704,1000,-6.54320842870655,-61.1327513216275,-1.06907564512508,-6.12662330454724,-4.34831470376025,-0.523998628854422,8.18686405171109,-0.718456860210077,0.0038330559838966,-8.26677162971618,-4.73699914113,-0.884516619978946,9.9101782292083,-0.824531318007125,0.00620507913286137
6,14.4224957030741,1000,24.5446855651424,-58.4272708479443,1.63640482855813,-5.98997479122724,-4.41204215163393,-0.481453139870087,8.00283604884352,-0.676053657228501,0.00301089655111633,-7.96847032930925,-4.81738537477721,-0.825204206760301,9.59643731275123,-0.761175914812466,0.00514594701019446
6,28.8449914061482,1000,76.9134161022184,-48.3189254262792,11.7447502502233,-5.68261702106406,-4.52860117828898,-0.399318944992671,7.6307420830032,-0.59545938108566,0.00151353484488719,-7.35971519698314,-4.97836574115214,-0.709523546021118,8.97452048766487,-0.636484679574094,0.0031009876533078
6,72.1124785153704,1000,180.904852484717,-29.8719342299354,18.1790063112665,-4.54138829666895,-4.5599732670052,-0.194533073938582,6.59988103314107,-0.476704649783393,0,-5.5647249461012,-5.18408350332561,-0.446624672280381,7.43254415624496,-0.402684514992678,0
6,144.224957030741,1000,221.058298282241,-38.2154279357621,-2.17722252986062,-2.89722244234258,-3.89792828137218,0,4.95634174733248,-0.378461923840144,0,-2.49119000953606,-3.57909780881307,0,4.02091273901698,-0.235044432670737,0
6,360.562392576852,1000,-16.4113285679131,-38.0015220495815,-13.9760517789805,0.609485243583139,0,0,-0.130937201148567,-0.00394156359884569,0,-0.54965840654088,0,0,0.108202094630036,0.00482346026674719,0
6,721.124785153704,101,-10.9843920145356,-37.3950250906997,-25.3822899553992,0.568705212248385,0,0,-0.137393968192955,0,0,-0.473808973811629,0,0,0.112076632890489,0,0
7,0,0,-43.1559915873469,-66.3119831746938,-6.24830749819137,-1.09854212790017,-4.5119584479678,0.39217787617009,4.88592805760959,-0.629161281800811,0.0042905050379701,-3.36701556303716,-5.52551650502099,0.0597285860758026,7.09416228817088,-0.741188957002274,0.00596103279884409
7,1.44224957030741,1000,-36.2240223166619,-66.2877031301205,-6.22402745361801,-1.2310885357107,-4.5019469110191,0.340764257324567,4.97214990041739,-0.616365204993199,0.00410098341285829,-3.37700700702575,-5.49088337352722,0.0307741524981742,7.06748773736296,-0.722306482434277,0.00573759003740149
7,3.60562392576852,1000,-27.4341850815354,-66.0862013336555,-6.02252565715301,-1.56877031350075,-4.50205245254825,0.214811955585541,5.20510813308724,-0.585121884552568,0.00361840937935955,-3.36984493599243,-5.38263811352026,-0.0282192239261134,6.9599933765438,-0.678440177759035,0.00525540193641915
7,7.21124785153704,1000,-15.6926623143634,-64.9143512138962,-4.85067553739378,-2.11493226168374,-4.621139233918,0.0498138480049695,5.6112259449741,-0.536807662634349,0.00266643517994748,-3.20457613758007,-5.15853556136292,-0.0594752504266865,6.59138847894211,-0.607020563103393,0.00445284164526949
7,14.4224957030741,1000,5.11992409813456,-64.7018315025601,-16.6508909613581,-2.32098937234925,-5.00221555351108,0,5.86721799462472,-0.473846062308995,0.00123301951684684,-2.69648801435376,-4.93043130742434,0,5.89931833059503,-0.514542507408159,0.0033247620359624
7,28.8449914061482,1000,38.7937887979654,-57.0594756776774,-9.00853513647542,-1.73280242461315,-5.08015867177808,0,5.40442242421282,-0.359319745986475,-0.000146594497845656,-2.25009852215236,-5.08243753338112,0,5.47403150968807,-0.375762356602068,0.00128570175951707
7,72.1124785153704,1000,106.333894065847,-55.2847699159163,-19.2465645100148,-0.422766512252575,-4.58452906207963,0,4.29469547110532,-0.255527918944351,0,-0.77899314051579,-4.68122690987399,0,4.16466900984965,-0.190910581688916,0
7,144.224957030741,1000,102.445685905828,-56.057153319704,-20.0189479138025,1.45244281143776,-2.86310632380948,0,1.82922422800755,-0.0577530126999728,0,0.754768850815333,-2.95418066512183,0,1.9001102727895,-0.0214604029385372,0
7,360.562392576852,1000,-11.5748567629069,-31.7765502728699,-7.75108000226889,0.455296719223121,0,0,-0.0630450266785968,-0.0109907793888153,0,-0.301132440399296,0,0,0.0296653008924678,0.00953778170706394,0
7,721.124785153704,226,-5.02734143344696,-26.1212664511171,-14.1085313158166,0.411895229293039,0,0,-0.0994516599832412,0,0,-0.281038733530987,0,0,0.0668810661128523,0,0
8,0,0,-36.8310151459579,-53.6620302919158,6.40164538458667,1.46157697692225,0.550222390488164,-0.069244802339313,-0.759965753404141,0.0163793293899498,0.00112499340268068,-4.29736865514086,-2.27252119343526,-0.898262680151519,5.00351816932275,-0.187201544640579,0.0012797605805387
