"Run","Lambda","Iters","Obj","AIC","BIC","alpha[1]","beta[1,1]","beta[1,2]","beta[1,3]","beta[1,4]","beta[1,5]","alpha[2]","beta[2,1]","beta[2,2]","beta[2,3]","beta[2,4]","beta[2,5]"
1,0,0,-429.548218284845,-839.096436569691,-779.032760893188,0.0551248916188568,-0.783487651380802,2.42777600570503,0.135594730814393,-1.26032075940747,0.0185342091235418,-6.53401002006463,6.62532069219492,-2.20677666358484,-3.51954467492817,1.72668661794514,-0.020569335539374
1,1.44224957030741,1000,-408.502261266571,-838.943540719285,-778.879865042782,-0.658341157635078,-0.622805094418327,2.16940811226289,0.53468407091034,-1.20995053566135,0.0179778782661523,-5.80786654210401,5.94962674938036,-1.89961398517565,-3.55673046380331,1.65486827656745,-0.0202072333628742
1,3.60562392576852,1000,-384.910621263294,-837.903078020883,-777.83940234438,-2.18092343427636,-0.408130176432813,1.58318619436538,1.41901070064088,-1.05289344928288,0.0156369931594388,-4.18146593639023,4.47612811439664,-1.17237975855582,-3.65552954195427,1.46479141870372,-0.0189530974328472
1,7.21124785153704,1000,-365.592050027442,-834.049860446087,-773.986184769584,-4.7384571025002,-0.140341328504893,0.451522017352508,2.85928340147167,-0.652975702543728,0.00948403019969155,-1.32811742931644,1.97870738660979,0.134672111177532,-3.83340730311331,1.08204626574788,-0.015372995006826
1,14.4224957030741,1000,-343.691414735326,-834.23758799474,-786.186647453538,-5.63409378208077,0,-0.787914633211514,2.64664308779669,0.297993070720699,-0.00722989743829751,-0.518999427782853,0,1.5500935263365,-2.40921857323707,0.118354828661571,-0.0015719951479756
1,28.8449914061482,1000,-352.643397900462,-829.877463544101,-781.8265230029,-1.26506146191302,0,-0.0638710831851303,-0.622084427277997,0.517646223315484,-0.00825034944888072,-5.25741667447835,0,0.928202380205731,0.754353721469482,-0.0457383682274284,-0.00400387427804633
1,72.1124785153704,1000,-384.815323221232,-807.553609320265,-783.528139049664,-1.19918677521399,0,0,0,0.0963851295143869,0.0101577288459025,-2.94693617046717,0,0,0,0.28786697318892,0.0108153894328958
1,144.224957030741,394,-378.437047337422,-762.338538197818,-750.325803062517,-0.931741122014779,0,0,0,0,0.0175147803441754,-1.83212847415553,0,0,0,0,0.0277456300586214
1,360.562392576852,86,-371.408544518871,-762.014561426065,-750.001826290765,-0.910910982191482,0,0,0,0,0.0170692971709938,-1.80692929717325,0,0,0,0,0.0272662572854844
1,721.124785153704,93,-360.004595844942,-760.876845079177,-748.864109943876,-0.876281806926573,0,0,0,0,0.0163355641852675,-1.76492207747944,0,0,0,0,0.0264754587886241
2,0,0,-442.418584251179,-864.837168502359,-804.773492825856,-1.65798764187179,1.86161117201641,1.10703879685289,-0.640853028967867,-0.73486177354963,0.0173738031022498,-4.42722628324277,4.87751106519343,0.0641597788678367,-2.03705278782062,-0.145801607350515,0.018118050331749
2,1.44224957030741,1000,-430.505526080738,-864.78982678559,-804.726151109087,-2.15118347948809,1.76075681716573,0.939403896720926,-0.263462040090251,-0.679077725127745,0.0160306967910622,-4.12334306429345,4.30597981413712,0.21574822482349,-1.8868141068024,-0.165313837009851,0.0174340981782714
2,3.60562392576852,1000,-419.71372868242,-864.423777025087,-804.360101348585,-2.94550902627565,1.30231776496718,0.600634107762073,0.403214024505215,-0.471027933032358,0.0107453151662912,-3.76232618043533,3.19800880464037,0.501587286635294,-1.39606484103639,-0.245519256466802,0.0167473391881341
2,7.21124785153704,1000,-415.861025171298,-862.504974156059,-802.441298479556,-3.13369808512933,0.464135344261363,0.121611377704293,0.527315830184749,0.0873752834708552,-0.00211235513264692,-3.6567167209152,1.42836768682374,0.956792258131057,-0.274606445461922,-0.43532613999932,0.0160365424875427
2,14.4224957030741,1000,-423.552238773551,-862.921626626533,-814.870686085331,-1.792582649001,0,0.620191955457355,-0.0294170380039037,-0.0540758298099356,0.000427776574951643,-3.74466540735069,0,0.504848112970627,0.130606009068413,0.158605635859295,0.00184798641153065
