"Run","Lambda","Iters","Obj","AIC","BIC","alpha[1]","beta[1,1]","beta[1,2]","beta[1,3]","beta[1,4]","beta[1,5]","alpha[2]","beta[2,1]","beta[2,2]","beta[2,3]","beta[2,4]","beta[2,5]"
1,0,0,-381.471375909108,-742.942751818217,-682.879076141714,-1.56656109471091,-0.038133320346017,0.0754314119781001,1.07774325235633,1.53107610107371,-0.546395950942471,0.585233893142573,0.605863217749659,0.052353088740314,-2.11966840122505,2.51836604914017,-0.555306611636987
1,1.44224957030741,1000,-376.669742677251,-745.828061107031,-697.777120565829,-1.17500760352237,0,0.0548362302973414,0.585990192966571,1.63152182893623,-0.530891488299934,-0.806281876529582,0,-0.024912557630556,-0.546285435546881,2.32577008826306,-0.555178952315694
1,3.60562392576852,877,-370.890380337441,-743.424509413919,-695.373568872717,-1.01290965847346,0,0.0344861512986635,0.392557155223413,1.66209359203154,-0.519368703488513,-1.01853219098805,0,-0.0115896205670232,-0.14202258616111,2.1136195253768,-0.540934133964614
1,7.21124785153704,285,-363.393490734434,-741.248955312861,-705.210749906959,-0.690354396462973,0,0.000449085230216843,0,1.7301545910821,-0.498541960127199,-1.06696158610184,0,-0.000201490083164864,0,2.00109793445003,-0.527700930127347
1,14.4224957030741,345,-350.476149961079,-743.595202309229,-719.569732038628,-0.644367454293405,0,0,0,1.65802459437971,-0.480033434986227,-1.00833386457765,0,0,0,1.91639624517626,-0.506633274127174
1,28.8449914061482,363,-326.160235460687,-737.796550434035,-713.771080163434,-0.561516447776984,0,0,0,1.52623019623134,-0.446271168383973,-0.900371121673585,0,0,0,1.76002201929599,-0.467794793438821
1,72.1124785153704,344,-263.602438235134,-705.134665975221,-681.10919570462,-0.359486007281131,0,0,0,1.20033438765919,-0.363031918613588,-0.640402975587699,0,0,0,1.37914888202172,-0.373744976338985
1,144.224957030741,260,-185.552460057018,-623.568510597541,-599.54304032694,-0.126053969952491,0,0,0,0.813453115389941,-0.264891033957982,-0.345159614527352,0,0,0,0.937377901204339,-0.265999213101685
1,360.562392576852,169,-67.1782166310608,-320.354749557006,-296.329279286405,0.260286651010934,0,0,0,0.159708408843462,-0.103445409252093,0.139869399406403,0,0,0,0.206922742085214,-0.0950577202712909
1,721.124785153704,16,-26.6034138010748,-155.269706422651,-143.25697128735,0.248729592552341,0,0,0,0,-0.0448894192844312,0.20408353574995,0,0,0,0,-0.0355977678861061
2,0,0,-358.74490993812,-697.489819876241,-637.426144199738,0.703141522529537,0.608177013470916,0.0685010919518659,-1.61120915418778,1.93552306679294,-0.491140411180229,-4.49258539395045,-1.43405465738873,-0.158950314169142,3.6001275249159,1.77052446464847,-0.558469795565427
2,1.44224957030741,1000,-353.419906278051,-696.503792035523,-636.44011635902,-0.339772921547594,0.213769175764923,0.0287014296156882,-0.422826148089649,1.78209313769123,-0.499031143114808,-2.91953006661616,-0.716893402088964,-0.0637913775976929,1.97688636246115,1.8120803768367,-0.535761130607452
