"Run","Lambda","Iters","Obj","AIC","BIC","alpha[1]","beta[1,1]","beta[1,2]","beta[1,3]","beta[1,4]","beta[1,5]","alpha[2]","beta[2,1]","beta[2,2]","beta[2,3]","beta[2,4]","beta[2,5]"
1,0,0,-37.8128199936569,-55.6256399873137,-25.5192870463512,88.8013966884751,43.3707243767176,7.6767446443983,-91.8286890895376,4.55034292503013,-0.135733491530233,-38.439388712379,-17.487939362307,-2.81314232798727,38.3734481515401,1.71205081133346,-1.13295199378247
1,0.0531329284591305,53,-37.5472443599598,-55.6255964791208,-25.5192435381583,88.8047038824906,43.369189953042,7.67507146494678,-91.8305095754847,4.54761646088062,-0.134444012301921,-38.4401489710775,-17.4910987806058,-2.81482589089967,38.3752762796912,1.70925455309999,-1.13166387457499
1,0.265664642295653,1000,-36.4969105183892,-55.616539410393,-25.5101864694305,89.0487037263183,43.5610421616816,7.70859076664047,-91.8060914740024,4.24410328437627,-0.092990359519809,-38.4993002052258,-17.5416555622368,-2.8344064742464,38.4451118996995,1.68930423363399,-1.12323688006103
1,0.531329284591305,1000,-35.2110051495951,-55.5681723946288,-25.4618194536662,89.246103895865,43.8047539262145,7.76267038821339,-91.5864305807324,3.78101750619233,-0.0404182242873054,-38.4308711518351,-17.5378084475979,-2.84840684782437,38.3858668475465,1.66838908930872,-1.11123112187042
1,1.32832321147826,1000,-31.4687139143782,-55.2909541208982,-25.1846011799357,89.0820564220879,43.9972438896073,7.8188172037017,-90.6931203823938,2.9693558642652,0.0434217153791427,-37.8236890553367,-17.3188343370342,-2.84810915135518,37.8047470836727,1.60161608718062,-1.07164453004508
1,2.65664642295653,1000,-25.6408744857886,-54.6478726964627,-24.5415197555002,87.2530273678076,43.3263297794024,7.71900705963151,-88.3009681098373,2.3472861371397,0.0855512461854461,-35.6861585177544,-16.3963489438387,-2.74241911520703,35.6984909378976,1.49486974671768,-0.995587264704653
1,5.31329284591305,1000,-15.3453279524276,-53.1686478805024,-23.0622949395399,82.7247638782101,41.2088151853865,7.33060157281264,-83.338805036454,1.875166056163,0.0962212887850702,-31.0401724093902,-14.3585782236134,-2.48533473527615,31.0929696588349,1.31993612146911,-0.852661360112383
1,10.6265856918261,1000,0.875018232799905,-49.2313377700525,-19.1249848290899,73.9476344487389,36.8640767263459,6.49458928761025,-74.1426152030595,1.4446477972153,0.0777758293868146,-22.5568912398446,-10.6435287720362,-2.01627120017686,22.6556082619792,1.06542425630158,-0.610498638549148
1,26.5664642295653,1000,28.5571875633977,-33.6064301884748,-3.5000772475122,55.3518326768395,27.3575412156913,4.56925005286856,-54.88978307337,0.867056030929037,0.0239839081494828,-6.14409699788665,-3.54184924839294,-1.18423335806558,6.40048779922511,0.607892943927102,-0.162033930138576
1,53.1329284591305,1000,21.505856535204,-19.7081657019001,4.37691665086995,24.3886761788932,11.190690160787,1.00077955904215,-23.2772079479801,0.409565741206044,0,10.1528807492356,4.51671711274024,0.2311359196548,-9.53756720839767,0.299296931868562,0
2,0,0,-24.1848688746422,-28.3697377492844,1.73661519167819,-6.69761583882618,-2.12605038795353,-0.361021058660179,7.13882005004662,0.661166899734518,-0.539428395423783,-17.281851333218,-8.44968704214657,-0.901252258822062,13.5586131946835,5.09360262283751,-1.19922125940817
2,0.0531329284591305,1000,-23.9246400966983,-28.3701833520956,1.73616958886694,-6.88844984623093,-2.1970663855166,-0.360211959878244,7.3315637153674,0.65886760104718,-0.545634734618465,-16.8756841570248,-8.21956519961378,-0.851913062785093,13.1882659667098,5.04717163715648,-1.19208881485889
2,0.265664642295653,1000,-22.9961775076975,-28.3343420910512,1.77201084991137,-7.49134497709854,-2.39963277697049,-0.339005541633805,7.93916672512438,0.651846309382223,-0.56992309445566,-15.0346819225702,-7.1232545438409,-0.613718417448758,11.6197029094852,4.72048040239312,-1.15105719067689
2,0.531329284591305,1000,-22.1766325933337,-28.1316038622998,1.97474907866279,-7.9741884560193,-2.48995157889139,-0.256643915111781,8.42296499973203,0.645464205534666,-0.605320295134982,-11.9561978604605,-5.25505601041827,-0.216256979830943,9.12136520116225,4.0473990734671,-1.06905470523631
2,1.32832321147826,1000,-20.565484596359,-27.4132338075889,2.69311913337365,-5.40977607462954,-1.22827991648387,-0.00457362380310508,5.83855708157693,0.634461005802361,-0.579650879268451,-9.22605311284738,-3.5255360056189,0.00341586668652611,7.74782865955748,2.55134450095511,-0.854759023871191
2,2.65664642295653,1000,-18.6758800786745,-30.5097360032851,-6.42465365051508,-2.21624437221745,-0.0189472509084371,0,2.65336156167396,0.604147610518728,-0.467974652286286,-6.64767952620001,-2.44276289944001,0,5.69547390616725,1.96112735646189,-0.689412557661329
2,5.31329284591305,1000,-16.5185289618462,-27.1716233817947,-3.08654102902466,-0.00617360534765303,0.642965658613395,0,0.444499520941175,0.574949937680865,-0.369888763525004,-1.45907273701754,-0.584588346722647,0,0.743766337051299,1.68519911963692,-0.463145093003333
2,10.6265856918261,239,-12.8058760078081,-26.5509146440166,-8.48710287943904,0.43455368032524,0.578429457414237,0,0,0.478519518501322,-0.298265677012495,-0.14963461611179,-0.0527552703933132,0,0,0.992687274471354,-0.310817482939399
