"Run","Lambda","Iters","Obj","AIC","BIC","alpha[1]","beta[1,1]","beta[1,2]","beta[1,3]","beta[1,4]","beta[1,5]","alpha[2]","beta[2,1]","beta[2,2]","beta[2,3]","beta[2,4]","beta[2,5]"
1,0,0,-249.624373375875,-479.24874675175,-419.185071075247,0.385152185488829,-2.74974845590954,-0.30428478136023,-3.10258711802546,3.60364289044167,-0.243800053620378,-7.26083921157449,9.25407721267992,1.62646529902966,-2.51255627533385,-0.515530234401514,-0.132321013084189
1,1.44224957030741,1000,-242.569877054999,-479.236247019316,-419.172571342814,0.445114564079791,-2.72897602741691,-0.305916723349422,-3.12351717693057,3.58312069770811,-0.241523697556904,-7.51204268173744,9.24667256784809,1.52322652891682,-2.26438009207989,-0.535347502716964,-0.129441908331785
1,3.60562392576852,1000,-232.859171815715,-479.146754412914,-419.083078736412,0.554049048149455,-2.64715855440323,-0.300298663233087,-3.15147261782872,3.51696256760572,-0.23623145704825,-8.15116587500995,9.2426838367445,1.29345841777818,-1.69002310425636,-0.569021386890097,-0.124609740831332
1,7.21124785153704,1000,-219.198165893006,-478.83150039779,-418.767824721287,0.762150473003702,-2.45426368593891,-0.261467379447631,-3.17564857269885,3.34464207942621,-0.224782191363026,-9.38762236163205,9.21649314973504,0.857601392290774,-0.648146207548394,-0.585367370570566,-0.118461408790055
1,14.4224957030741,1000,-198.420088953075,-477.740403882545,-417.676728206043,1.39703725135912,-2.02311175840875,-0.0269579513724776,-3.31194748424339,2.88911709396497,-0.19968568118274,-11.5586358961584,9.07197111447568,0.0472684215674965,1.03593652308007,-0.460758268592952,-0.114303553209411
1,28.8449914061482,1000,-168.819347746325,-478.144187815101,-430.093247273899,1.57410708354636,-0.490519462988799,0,-2.68235935832876,1.70123990107066,-0.128804547530297,-12.1325184033741,7.17240961643769,0,1.86382903178475,0.0374160210878424,-0.138788525244495
1,72.1124785153704,1000,-146.349122486711,-422.569358500659,-362.505682824156,0.686690612869627,0.619580895857522,0.0325314672246279,-0.0747794117305684,-0.187707857572039,-0.0271749773219121,-6.34062619703293,1.52789007258161,0.00339296348695552,0.772983237825173,0.964423950136173,-0.103046161176867
1,144.224957030741,1000,-142.56706100628,-328.046131926435,-292.007926520533,1.31185976680017,-0.172966655844703,0,0,-0.191477397305505,-0.00586620541054339,-2.22307774484539,0.932959730360341,0,0,0.154488769656663,-0.00343050421148356
1,360.562392576852,237,-116.544926448506,-304.925725467578,-292.912990332277,1.27989697464681,0,0,0,-0.268662300970815,0,-1.42143523709267,0,0,0,0.272724883373048,0
1,721.124785153704,75,-82.0103079287905,-284.941744921652,-272.929009786351,1.06552940502835,0,0,0,-0.222054208369211,0,-1.15889368429,0,0,0,0.223856465291504,0
2,0,0,-227.785859462261,-435.571718924522,-375.50804324802,65.3989444663235,30.0392647626565,5.21925276196184,-74.6816652958038,8.90821291410191,-0.18932145749082,-9.12027329998935,-1.68693703004808,-1.87020294883801,-2.08820803934276,6.09123010010745,-0.35446267695469
2,1.44224957030741,1000,-220.582584957563,-435.563857357758,-375.500181681256,65.3839349507645,30.0337545717724,5.20468193506815,-74.649323150909,8.8996532818869,-0.18812625258937,-9.06365657343923,-1.70569101957635,-1.8710235819156,-2.09891683863246,6.08421562853496,-0.35317265174031
