"Run","Lambda","Iters","Obj","AIC","BIC","alpha[1]","beta[1,1]","beta[1,2]","beta[1,3]","beta[1,4]","beta[1,5]","alpha[2]","beta[2,1]","beta[2,2]","beta[2,3]","beta[2,4]","beta[2,5]"
1,0,0,-177.490856348513,-334.981712697026,-281.849508826123,14.7929397566686,7.21719220749174,0.988003353271936,-15.4996879994975,1.62896345390079,-0.224262505367563,-15.1139519169856,-7.0966275243187,-1.29444640393094,14.486211810511,1.76186842862296,-0.647754202448862
1,1.14471424255333,1000,-171.905980363679,-334.912093000324,-281.779889129421,14.3661005111812,7.04755551550386,0.966958446512617,-15.0079584024044,1.55562276592425,-0.223426876782947,-14.5666756208303,-6.81777316914368,-1.24433364065499,13.969988405999,1.71417606969965,-0.634089849966361
1,2.86178560638333,1000,-164.322571657543,-334.506325378796,-281.374121507893,13.2479699615045,6.56272418238761,0.902503648540037,-13.800427981019,1.45572737259002,-0.22994192302977,-13.2252757250536,-6.14319568549799,-1.12248803669248,12.6697780106682,1.64256697107635,-0.607804623218593
1,5.72357121276666,1000,-154.092001435491,-332.979267178468,-279.847063307565,11.0535629344095,5.5841004136616,0.769914785839965,-11.4808193363329,1.3161767395198,-0.247610438905395,-10.6449951230327,-4.85493076576062,-0.891227417248033,10.1462310512559,1.53337530024722,-0.560999549916773
1,11.4471424255333,1000,-141.370699981374,-327.302812839195,-274.170608968292,6.8285433748998,3.65459287010576,0.503582196726061,-7.0739784450887,1.11217529847961,-0.284831176733465,-5.83878446116509,-2.48158668274877,-0.475587606882789,5.42483675776968,1.35681553547357,-0.474092993997423
1,22.8942848510666,1000,-133.437040338578,-312.331391664015,-269.825628567292,0.0431274092371548,0.324257059854827,0,-0.166442363759196,0.963702823369559,-0.334007712267372,0.102607846644284,0.425883790361989,0,-0.267563447926017,0.995827952883828,-0.34156775307519
1,57.2357121276666,220,-96.3113584928221,-283.321913226756,-251.442590904215,0.125472622244678,0.329807342159091,0,0,0.557422679053434,-0.244427856943632,0.0886783944192043,0.385846523329412,0,0,0.57995399633544,-0.251641167723334
1,114.471424255333,154,-58.2803585795943,-211.309720861974,-179.430398539432,0.343140486461988,0.317840980449927,0,0,0.178615828307636,-0.148651302391144,0.319437690649646,0.370066971746406,0,0,0.186827496349167,-0.152189724965913
1,286.178560638333,28,-21.7643429096808,-102.939662630775,-92.3132218565947,0.326930646856844,0,0,0,0,-0.054671884036669,0.317193706520944,0,0,0,0,-0.0527104937593891
1,572.357121276666,31,-1.78306798439527,-35.083241830781,-24.4568010566004,0.0903767827675328,0,0,0,0,-0.0153572546638561,0.086802607278561,0,0,0,0,-0.0147138367875065
