"Run","subFuncID","AIC","BIC"
4,28,-488.479326750768,-452.441121344866
4,29,-485.0131553781,-436.962214836898
4,30,-485.088903352251,-437.037962811049
4,31,-481.092534294648,-421.028858618146
5,1,-336.437257834384,-324.424522699083
5,2,-330.43251738018,-318.41978224488
5,3,-444.991322073394,-420.965851802793
5,4,-330.533756977014,-318.521021841713
5,5,-453.791695462233,-429.766225191632
5,6,-421.732504687557,-397.707034416956
5,7,-468.825897853885,-432.787692447983
5,8,-321.549882833561,-309.537147698261
5,9,-461.320426714292,-437.294956443691
5,10,-472.977301186864,-448.951830916263
5,11,-472.75780539768,-436.719599991779
5,12,-467.355601224642,-443.330130954041
5,13,-473.73488338748,-437.696677981579
5,14,-472.862592950967,-436.824387545065
5,15,-468.817177408812,-420.76623686761
5,16,-297.745311897377,-285.732576762076
5,17,-472.164360514367,-448.138890243766
5,18,-477.740030400417,-453.714560129816
5,19,-474.849353438902,-438.811148033001
5,20,-475.285501270839,-451.260031000238
5,21,-474.297980248695,-438.259774842794
5,22,-474.814710909732,-438.776505503831
5,23,-471.172810370115,-423.121869828913
5,24,-476.944945760512,-452.919475489911
5,25,-475.469076203092,-439.43087079719
5,26,-474.568635616012,-438.530430210111
5,27,-471.809287535904,-423.758346994702
5,28,-475.560756360318,-439.522550954417
5,29,-471.675442623048,-423.624502081846
5,30,-471.48764094646,-423.436700405258
5,31,-467.550745187062,-407.48706951056
6,1,-305.857415556155,-293.844680420855
6,2,-301.18985287776,-289.177117742459
6,3,-404.859223463234,-380.833753192633
6,4,-300.749731339164,-288.736996203864
6,5,-413.715066665196,-389.689596394595
6,6,-381.876970704901,-357.8515004343
6,7,-422.002473262015,-385.964267856114
6,8,-292.513972598369,-280.501237463069
6,9,-421.065949134157,-397.040478863556
6,10,-425.050572586421,-401.02510231582
6,11,-429.961601257919,-393.923395852018
6,12,-426.969142931094,-402.943672660493
6,13,-430.841501748928,-394.803296343027
6,14,-430.108883295329,-394.070677889427
6,15,-427.22804038671,-379.177099845508
6,16,-269.864355526857,-257.851620391556
6,17,-430.7957004097,-406.770230139099
6,18,-435.043239473141,-411.01776920254
6,19,-431.333606161409,-395.295400755507
6,20,-433.593007057493,-409.567536786892
6,21,-431.495906519129,-395.457701113228
6,22,-431.36597707533,-395.327771669429
6,23,-427.603485520952,-379.55254497975
6,24,-434.710593121436,-410.685122850835
6,25,-431.505054443368,-395.466849037466
6,26,-431.629017269539,-395.590811863637
6,27,-427.72305040077,-379.672109859568
6,28,-431.432975561284,-395.394770155382
6,29,-427.518471497191,-379.467530955989
6,30,-427.446472507459,-379.395531966257
6,31,-423.660773918461,-363.597098241958
7,1,-290.885214492267,-278.872479356967
7,2,-280.259569578425,-268.246834443124
7,3,-333.44288234133,-309.417412070729
7,4,-287.732289933646,-275.719554798345
7,5,-350.714241167099,-326.688770896498
7,6,-312.909566547025,-288.884096276424
7,7,-385.283060185883,-349.244854779981
7,8,-280.47310031868,-268.460365183379
7,9,-364.377333948486,-340.351863677885
7,10,-377.189513283589,-353.164043012988
7,11,-387.634304271276,-351.596098865375
7,12,-377.539219674334,-353.513749403733
7,13,-387.854378296399,-351.816172890498
7,14,-388.283175174092,-352.24496976819
7,15,-390.366004081406,-342.315063540204
7,16,-257.991718072904,-245.978982937604
7,17,-381.186498573856,-357.161028303255
7,18,-376.274635088313,-352.249164817712
7,19,-390.803791301122,-354.765585895221
7,20,-389.27775884107,-365.252288570469
7,21,-392.450125989487,-356.411920583586
7,22,-391.382095165053,-355.343889759152
7,23,-391.073751431524,-343.022810890322
7,24,-393.683609924527,-369.658139653926
7,25,-393.58838727896,-357.550181873058
7,26,-392.534003194579,-356.495797788677
7,27,-391.050001572965,-342.999061031763
7,28,-393.735755537821,-357.69755013192
7,29,-390.919280664942,-342.86834012374
7,30,-391.029668353183,-342.978727811981
7,31,-387.0513355016,-326.987659825097
8,1,-331.652513488036,-319.639778352736
8,2,-327.866955825506,-315.854220690205
8,3,-470.784398731655,-446.758928461054
8,4,-324.275100458825,-312.262365323524
8,5,-482.38181704807,-458.356346777469
8,6,-433.453198401216,-409.427728130615
8,7,-498.516243892279,-462.478038486378
8,8,-311.685900965343,-299.673165830042
8,9,-491.261427836372,-467.235957565771
8,10,-424.451550857455,-400.426080586854
8,11,-499.421073202761,-463.38286779686
8,12,-498.712614429925,-474.687144159324
8,13,-499.881647440337,-463.843442034435
8,14,-499.440393116909,-463.402187711007
8,15,-496.764415019511,-448.713474478309
8,16,-278.441652336529,-266.428917201229
8,17,-502.294147459,-478.268677188399
8,18,-505.46757979144,-481.442109520839
8,19,-506.509399128404,-470.471193722503
8,20,-506.805992867567,-482.780522596966
8,21,-507.885048573995,-471.846843168094
8,22,-506.438524576796,-470.400319170894
8,23,-504.890360919186,-456.839420377985
8,24,-509.330271223592,-485.304800952991
8,25,-508.766442350363,-472.728236944461
8,26,-506.392084306576,-470.353878900675
8,27,-505.055471057448,-457.004530516246
8,28,-508.6828187919,-472.644613385998
8,29,-504.915921877822,-456.86498133662
8,30,-504.925053317624,-456.874112776423
8,31,-501.062419512257,-440.998743835754
9,1,-309.607307529924,-297.594572394623
9,2,-297.802727872222,-285.789992736922
9,3,-456.996173970467,-432.970703699866
9,4,-316.386988041723,-304.374252906422
9,5,-467.150802805765,-443.125332535164
9,6,-430.14577081928,-406.120300548679
9,7,-468.857400390392,-432.81919498449
9,8,-311.791404803894,-299.778669668593
9,9,-475.099081045393,-451.073610774792
9,10,-310.733772510046,-286.708302239445
9,11,-474.916685684922,-438.878480279021
9,12,-481.236972825585,-457.211502554984
9,13,-478.595303202989,-442.557097797087
9,14,-477.746770634459,-441.708565228558
9,15,-480.983626401648,-432.932685860446
9,16,-293.958838307135,-281.946103171834
9,17,-485.033753664743,-461.008283394142
9,18,-328.082473524424,-304.057003253823
9,19,-482.320100414161,-446.28189500826
9,20,-487.377673310468,-463.352203039867
9,21,-483.006649550732,-446.96844414483
9,22,-483.352847486054,-447.314642080152
9,23,-481.316188658652,-433.26524811745
9,24,-487.578752541863,-463.553282271262
9,25,-484.215414521276,-448.177209115374
9,26,-483.951131160735,-447.912925754833
9,27,-481.339054770894,-433.288114229692
9,28,-484.140484346633,-448.102278940731
9,29,-481.283402647201,-433.232462105999
9,30,-481.290563234526,-433.239622693325
9,31,-477.240254832648,-417.176579156145
10,1,-342.959977506177,-330.947242370877
10,2,-332.931295286791,-320.91856015149
10,3,-451.448423712477,-427.422953441876
10,4,-334.370239272859,-322.357504137559
10,5,-458.700728407229,-434.675258136628
10,6,-429.800956371845,-405.775486101244
10,7,-461.667998062321,-425.629792656419
10,8,-318.837654973172,-306.824919837872
10,9,-465.096407240542,-441.070936969941
10,10,-329.98187593737,-305.956405666769
10,11,-465.53997699032,-429.501771584418
10,12,-469.820664729892,-445.795194459291
10,13,-463.729696527389,-427.691491121487
10,14,-466.77751388659,-430.739308480688
10,15,-461.801478424202,-413.750537883
10,16,-278.032651618087,-266.019916482787
10,17,-471.420341357674,-447.394871087073
10,18,-421.855719689724,-397.830249419123
10,19,-468.987348201171,-432.949142795269
10,20,-472.906385581786,-448.880915311185
10,21,-469.530722651272,-433.49251724537
10,22,-469.456100919701,-433.4178955138
10,23,-466.122725220673,-418.071784679471
10,24,-473.018090678138,-448.992620407537
10,25,-469.808684974482,-433.77047956858
10,26,-471.047908733566,-435.009703327665
10,27,-466.308928516506,-418.257987975304
10,28,-469.925598163364,-433.887392757463
10,29,-465.985301036847,-417.934360495645
10,30,-467.320718419438,-419.269777878236
10,31,-462.594057506872,-402.530381830369
11,1,-319.376229975045,-307.363494839745
11,2,-290.485344835669,-278.472609700368
11,3,-400.23566218054,-376.210191909939
11,4,-308.070964317184,-296.058229181884
11,5,-413.587779498124,-389.562309227523
11,6,-389.34220316478,-365.316732894179
11,7,-431.890929913991,-395.852724508089
11,8,-293.189019875466,-281.176284740166
11,9,-422.954083431831,-398.92861316123
11,10,-343.290013129145,-319.264542858544
11,11,-434.743467671662,-398.705262265761
11,12,-431.920577310473,-407.895107039872
11,13,-434.68746802894,-398.649262623039
11,14,-435.051903778211,-399.01369837231
11,15,-431.100458238344,-383.049517697142
11,16,-257.418287642282,-245.405552506981
11,17,-433.28690283744,-409.261432566839
11,18,-386.992515836176,-362.967045565575
11,19,-436.690016057615,-400.651810651714
11,20,-437.230396689223,-413.204926418622
11,21,-436.498039590792,-400.459834184891
11,22,-437.076652061557,-401.038446655655
11,23,-432.889488187998,-384.838547646796
11,24,-437.407101077718,-413.381630807117
11,25,-436.175874496849,-400.137669090947
11,26,-435.007080046976,-398.968874641075
11,27,-435.034301496911,-386.98336095571
11,28,-435.54006864206,-399.501863236158
11,29,-432.56795080615,-384.517010264949
11,30,-433.329157729797,-385.278217188595
11,31,-435.044993518867,-374.981317842364
12,1,-344.556444956921,-332.543709821621
12,2,-350.764215613594,-338.751480478294
12,3,-425.818401502549,-401.792931231948
12,4,-348.1099092156,-336.0971740803
12,5,-431.610180489329,-407.584710218728
12,6,-410.113893003717,-386.088422733116
12,7,-432.692057049521,-396.65385164362
12,8,-343.708407973103,-331.695672837802
12,9,-436.446184431658,-412.420714161057
12,10,-351.823047113968,-327.797576843367
12,11,-435.821696893928,-399.783491488027
12,12,-440.156694371539,-416.131224100938
12,13,-437.725071722134,-401.686866316232
12,14,-436.909827594644,-400.871622188743
12,15,-431.9865744849,-383.935633943698
12,16,-322.077259362806,-310.064524227505
12,17,-442.900793023826,-418.875322753225
12,18,-413.294955132102,-389.269484861501
12,19,-440.295816232284,-404.257610826383
12,20,-444.433564462535,-420.408094191934
12,21,-441.024482462294,-404.986277056392
12,22,-440.860500746958,-404.822295341056
12,23,-438.593910531604,-390.542969990402
12,24,-445.073329942752,-421.047859672151
12,25,-441.534344383801,-405.4961389779
12,26,-443.843460807848,-407.805255401947
12,27,-439.846598177381,-391.795657636179
12,28,-441.354865163942,-405.316659758041
12,29,-438.423926592835,-390.372986051633
12,30,-439.935425370238,-391.884484829036
12,31,-436.026646552474,-375.962970875972
13,1,-327.722533760443,-315.709798625142
13,2,-325.290524485871,-313.27778935057
13,3,-424.531944857204,-400.506474586603
13,4,-323.643477881384,-311.630742746083
13,5,-439.889590958416,-415.864120687815
13,6,-389.526240273246,-365.500770002645
13,7,-462.015642185373,-425.977436779472
13,8,-314.380564732455,-302.367829597154
13,9,-451.134366051682,-427.108895781081
13,10,-405.223585319512,-381.198115048911
13,11,-465.282559526971,-429.24435412107
13,12,-461.465255846639,-437.439785576038
13,13,-467.7904923775,-431.752286971598
13,14,-466.022736000954,-429.984530595052
13,15,-472.713306823484,-424.662366282282
13,16,-285.05301254696,-273.04027741166
13,17,-464.341862589885,-440.316392319284
13,18,-464.964572743626,-440.939102473025
13,19,-469.107111436971,-433.06890603107
13,20,-470.509666296233,-446.484196025632
13,21,-470.759932018075,-434.721726612173
13,22,-469.338905625142,-433.300700219241
13,23,-472.570123819743,-424.519183278541
13,24,-473.765668428749,-449.740198158148
13,25,-472.061140786494,-436.022935380593
13,26,-470.14081632435,-434.102610918448
13,27,-473.519230771194,-425.468290229993
13,28,-473.198475478121,-437.16027007222
13,29,-472.950188577244,-424.899248036042
13,30,-473.510691590674,-425.459751049473
13,31,-469.520911025048,-409.457235348545
14,1,-257.162394457206,-245.149659321906
14,2,-263.068396474702,-251.055661339402
14,3,-350.183819587308,-326.158349316707
14,4,-257.808964257483,-245.796229122182
14,5,-358.207267852812,-334.181797582211
14,6,-327.369829400849,-303.344359130248
14,7,-364.29236263602,-328.254157230119
14,8,-251.944203763457,-239.931468628157
14,9,-363.606332898528,-339.580862627927
14,10,-295.283500304922,-271.258030034321
14,11,-365.329161765329,-329.290956359427
14,12,-366.917057758276,-342.891587487675
14,13,-364.266489900452,-328.228284494551
14,14,-364.587188297726,-328.548982891825
14,15,-362.218522706955,-314.167582165753
14,16,-232.7516835648,-220.738948429499
14,17,-373.035908393677,-349.010438123076
14,18,-367.754334317736,-343.728864047135
14,19,-372.51874230051,-336.480536894609
14,20,-375.694509687684,-351.669039417083
14,21,-373.519400254624,-337.481194848722
14,22,-372.925553561085,-336.887348155184
14,23,-371.130251705999,-323.079311164797
14,24,-377.562572704104,-353.537102433503
14,25,-374.403772924063,-338.365567518161
14,26,-374.847979570999,-338.809774165097
14,27,-372.250452426552,-324.19951188535
14,28,-374.236946672218,-338.198741266317
14,29,-371.776038708516,-323.725098167314
14,30,-372.215800323207,-324.164859782005
14,31,-368.245088463636,-308.181412787133
15,1,-283.550560321336,-271.537825186036
15,2,-271.77893066165,-259.76619552635
15,3,-399.987804316577,-375.962334045976
15,4,-273.292342444643,-261.279607309342
15,5,-407.939669358504,-383.914199087903
15,6,-374.140937106394,-350.115466835793
15,7,-416.949121976432,-380.91091657053
15,8,-260.496107273752,-248.483372138452
15,9,-414.214462231184,-390.188991960583
15,10,-423.068636104555,-399.043165833954
15,11,-422.387231182477,-386.349025776575
15,12,-419.392132538932,-395.366662268331
15,13,-421.961590031295,-385.923384625394
15,14,-422.341551084443,-386.303345678541
15,15,-418.377943322535,-370.327002781333
15,16,-230.114182453794,-218.101447318493
15,17,-421.6812534408,-397.655783170199
15,18,-425.479843552754,-401.454373282153
15,19,-421.484249651034,-385.446044245132
15,20,-424.165799652746,-400.140329382145
15,21,-421.282754886607,-385.244549480706
15,22,-421.474081102582,-385.43587569668
15,23,-423.487937979844,-375.436997438642
15,24,-425.058515816992,-401.033045546391
15,25,-421.121683341727,-385.083477935826
15,26,-423.067276800127,-387.029071394225
15,27,-423.998656626704,-375.947716085503
15,28,-421.194127384538,-385.155921978637
15,29,-423.214686637566,-375.163746096364
15,30,-423.816866276569,-375.765925735367
15,31,-419.981319057273,-359.917643380771
16,1,-327.309839723978,-315.297104588678
16,2,-321.243379830045,-309.230644694744
16,3,-423.898023181417,-399.872552910816
16,4,-319.981014581929,-307.968279446628
16,5,-432.017725904567,-407.992255633966
16,6,-396.487844331202,-372.462374060601
16,7,-439.012271618162,-402.97406621226
16,8,-307.624609857617,-295.611874722317
16,9,-439.084183007827,-415.058712737226
16,10,-381.429778432769,-357.404308162168
16,11,-443.082630692754,-407.044425286853
16,12,-445.472815217749,-421.447344947148
16,13,-445.259673358152,-409.221467952251
16,14,-444.227278208358,-408.189072802457
16,15,-451.769074043769,-403.718133502567
16,16,-274.55532373455,-262.54258859925
16,17,-449.722459552127,-425.696989281526
16,18,-445.880589850024,-421.855119579423
16,19,-451.040559708346,-415.002354302445
16,20,-454.177825808686,-430.152355538085
16,21,-453.240230219586,-417.202024813684
16,22,-451.662117937686,-415.623912531785
16,23,-453.500884754798,-405.449944213596
16,24,-457.434258120993,-433.408787850392
16,25,-455.464514146831,-419.42630874093
16,26,-456.794397282833,-420.756191876932
16,27,-455.087168394751,-407.036227853549
16,28,-456.146825777366,-420.108620371465
16,29,-453.137704703771,-405.086764162569
16,30,-455.194252221308,-407.143311680106
16,31,-451.408654568215,-391.344978891713
17,1,-278.295155180851,-266.282420045551
17,2,-278.233202876852,-266.220467741552
17,3,-364.707470297287,-340.682000026686
17,4,-276.174875037261,-264.16213990196
17,5,-377.100239882165,-353.074769611564
17,6,-335.334639274559,-311.309169003958
17,7,-388.343164883538,-352.304959477637
17,8,-267.745182762941,-255.73244762764
17,9,-386.908881689678,-362.883411419077
17,10,-283.714305036042,-259.688834765441
17,11,-393.989465699027,-357.951260293125
17,12,-395.93836282716,-371.912892556559
17,13,-398.132344760763,-362.094139354861
17,14,-395.83926389038,-359.801058484478
17,15,-401.609313050114,-353.558372508912
17,16,-241.599698817068,-229.586963681768
17,17,-399.575898987132,-375.550428716531
17,18,-375.409095580535,-351.383625309934
17,19,-401.326923846597,-365.288718440695
17,20,-404.888371814959,-380.862901544358
17,21,-403.457658096019,-367.419452690118
17,22,-402.250557897824,-366.212352491923
17,23,-400.430354983558,-352.379414442356
17,24,-407.545616036019,-383.520145765418
17,25,-404.686753230402,-368.6485478245
17,26,-404.011693079054,-367.973487673153
17,27,-401.638619440447,-353.587678899245
17,28,-404.864782604665,-368.826577198764
17,29,-401.426349829111,-353.375409287909
17,30,-401.564101309035,-353.513160767833
17,31,-397.609429796799,-337.545754120297
18,1,-303.9273729136,-291.9146377783
18,2,-310.514588519799,-298.501853384499
18,3,-392.311072911339,-368.285602640738
18,4,-306.04957632031,-294.03684118501
18,5,-406.223491872322,-382.198021601721
18,6,-365.370848187105,-341.345377916504
18,7,-425.980115120533,-389.941909714631
18,8,-302.48549546379,-290.472760328489
18,9,-418.040664966843,-394.015194696242
18,10,-373.489531471672,-349.464061201071
18,11,-429.943648230452,-393.90544282455
18,12,-428.256955232056,-404.231484961455
18,13,-432.558540673477,-396.520335267576
18,14,-430.856212823742,-394.81800741784
18,15,-435.676518858795,-387.625578317593
18,16,-284.823023797542,-272.810288662242
18,17,-431.42686309796,-407.401392827359
18,18,-433.932928249121,-409.90745797852
18,19,-434.551024543963,-398.512819138062
18,20,-436.681412159002,-412.655941888401
18,21,-435.679111703943,-399.640906298042
18,22,-434.786483174136,-398.748277768235
18,23,-432.878460871222,-384.82752033002
18,24,-439.01156670352,-414.986096432919
18,25,-435.936540993611,-399.898335587709
18,26,-435.464019223604,-399.425813817703
18,27,-432.853358229693,-384.802417688491
18,28,-436.016268961761,-399.978063555859
18,29,-433.028139962355,-384.977199421153
18,30,-432.965706868674,-384.914766327472
18,31,-430.731179040729,-370.667503364227
19,1,-276.872527859928,-264.859792724628
19,2,-267.002219315655,-254.989484180354
19,3,-370.325651670016,-346.300181399415
19,4,-267.526118562429,-255.513383427128
19,5,-379.84255138382,-355.817081113219
19,6,-342.168631225746,-318.143160955145
19,7,-388.921547310153,-352.883341904251
19,8,-253.615573587142,-241.602838451842
19,9,-387.736064515229,-363.710594244628
19,10,-305.607607994786,-281.582137724185
19,11,-392.478309130209,-356.440103724308
19,12,-394.449767852163,-370.424297581562
19,13,-387.039267699964,-351.001062294062
19,14,-393.337670564762,-357.29946515886
19,15,-390.500187864839,-342.449247323637
19,16,-222.231255642452,-210.218520507151
19,17,-399.725092796866,-375.699622526265
19,18,-392.434952287774,-368.409482017173
19,19,-400.995859171367,-364.957653765465
19,20,-404.306963424339,-380.281493153738
19,21,-402.662709061975,-366.624503656074
19,22,-401.642984077837,-365.604778671935
19,23,-404.928645310344,-356.877704769142
19,24,-407.380467149209,-383.354996878608
19,25,-404.601949945842,-368.56374453994
19,26,-403.794724182135,-367.756518776234
19,27,-405.999606567652,-357.94866602645
19,28,-405.957404513436,-369.919199107535
19,29,-406.009093087747,-357.958152546545
19,30,-405.959326980922,-357.90838643972
19,31,-401.983670604167,-341.919994927665
20,1,-312.660432934353,-300.647697799052
20,2,-306.942233767722,-294.929498632421
20,3,-426.189318425202,-402.163848154601
20,4,-305.800864431757,-293.788129296456
20,5,-430.999839368228,-406.974369097627
20,6,-409.28548994104,-385.260019670439
20,7,-431.698595815649,-395.660390409747
20,8,-295.090610111227,-283.077874975926
20,9,-434.741772830697,-410.716302560096
20,10,-404.922673607127,-380.897203336526
20,11,-433.002382960957,-396.964177555056
20,12,-436.986158212672,-412.960687942071
20,13,-432.682168805393,-396.643963399492
20,14,-433.32621356472,-397.288008158818
20,15,-431.944219398344,-383.893278857142
20,16,-266.495404022532,-254.482668887232
20,17,-438.947515360374,-414.922045089773
20,18,-435.381200896364,-411.355730625763
20,19,-434.998542184883,-398.960336778982
20,20,-438.800727148457,-414.775256877856
20,21,-435.059111507204,-399.020906101303
20,22,-435.368501255118,-399.330295849216
20,23,-432.80758506963,-384.756644528428
20,24,-437.714917664531,-413.68944739393
20,25,-435.2090753441,-399.170869938198
20,26,-435.460729663025,-399.422524257123
20,27,-432.614437271357,-384.563496730155
20,28,-434.938847113036,-398.900641707134
20,29,-432.695743496423,-384.644802955221
20,30,-432.387794167521,-384.336853626319
20,31,-428.794456199356,-368.730780522854
21,1,-297.648697244555,-285.635962109254
21,2,-287.629056111396,-275.616320976095
21,3,-395.886907957618,-371.861437687017
21,4,-287.859738492563,-275.847003357263
21,5,-399.265916217244,-375.240445946643
21,6,-381.713362924533,-357.687892653932
21,7,-396.538554156986,-360.500348751085
21,8,-275.452478628275,-263.439743492975
21,9,-401.636191134326,-377.610720863725
21,10,-353.504831169805,-329.479360899204
21,11,-399.175150297391,-363.136944891489
21,12,-402.922399901712,-378.896929631111
21,13,-398.753119439466,-362.714914033564
21,14,-399.374309980241,-363.33610457434
21,15,-396.833419898049,-348.782479356847
21,16,-245.412619022875,-233.399883887575
21,17,-403.498405129159,-379.472934858558
21,18,-395.649163086023,-371.623692815422
21,19,-399.874497324967,-363.836291919066
21,20,-402.438776847039,-378.413306576438
21,21,-399.664271010678,-363.626065604777
21,22,-400.080353145937,-364.042147740035
21,23,-398.18217261591,-350.131232074708
21,24,-400.139491759798,-376.114021489197
21,25,-399.621536972525,-363.583331566623
21,26,-400.704411458706,-364.666206052804
21,27,-398.660754423327,-350.609813882125
21,28,-399.266149003245,-363.227943597344
21,29,-398.130400127874,-350.079459586672
21,30,-398.677638595023,-350.626698053821
21,31,-394.670502404242,-334.60682672774
22,1,-323.740470062413,-311.727734927112
22,2,-314.760455818469,-302.747720683169
22,3,-452.09289849777,-428.06742822717
22,4,-313.896809783451,-301.884074648151
22,5,-458.209571350675,-434.184101080074
22,6,-428.912305571737,-404.886835301136
22,7,-460.786278514114,-424.748073108213
22,8,-300.284821375259,-288.272086239959
22,9,-463.414903113969,-439.389432843368
22,10,-396.039039304022,-372.013569033421
22,11,-463.19958904957,-427.161383643669
22,12,-467.132979432749,-443.107509162148
22,13,-464.313978410172,-428.27577300427
22,14,-463.863915197846,-427.825709791945
22,15,-468.976073862513,-420.925133321311
22,16,-268.150202986876,-256.137467851576
22,17,-470.944943178163,-446.919472907562
22,18,-464.277222518727,-440.251752248126
22,19,-467.790386836256,-431.752181430354
22,20,-472.205914399703,-448.180444129102
22,21,-467.575588748641,-431.53738334274
22,22,-468.1133307169,-432.075125310999
22,23,-470.466460514244,-422.415519973042
22,24,-472.519276478928,-448.493806208327
22,25,-468.848339558713,-432.810134152811
22,26,-471.264501208626,-435.226295802724
22,27,-471.841593414886,-423.790652873684
22,28,-468.503988443683,-432.465783037781
22,29,-470.867264491798,-422.816323950596
22,30,-471.851007693938,-423.800067152737
22,31,-468.694322670065,-408.630646993562
23,1,-344.287211665207,-332.274476529907
23,2,-337.727080437071,-325.71434530177
23,3,-498.201780994456,-474.176310723855
23,4,-348.991685277151,-336.97895014185
23,5,-504.492492239819,-480.467021969218
23,6,-474.647807914256,-450.622337643655
23,7,-502.943257407979,-466.905052002078
23,8,-340.079935324589,-328.067200189289
23,9,-509.496284341171,-485.47081407057
23,10,-343.563289388308,-319.537819117707
23,11,-507.828082077491,-471.789876671589
23,12,-513.01333680914,-488.987866538539
23,13,-509.830262498329,-473.792057092428
23,14,-509.327163010319,-473.288957604417
23,15,-508.823856279389,-460.772915738187
23,16,-308.567046206831,-296.55431107153
