"Run","Lambda","Iters","Obj","AIC","BIC","alpha[1]","beta[1,1]","beta[1,2]","beta[1,3]","beta[1,4]","beta[1,5]","alpha[2]","beta[2,1]","beta[2,2]","beta[2,3]","beta[2,4]","beta[2,5]"
5,360.562392576852,127,-203.199876553705,-421.622159661925,-397.596689391324,0.224194388804407,0,0,0,0.0169198068884999,-0.00104143771779078,0.123965545974104,0,0,0,0.025756998273233,-0.000914226590092789
5,721.124785153704,30,-199.375480494784,-396.049272054579,-384.036536919278,0.327997201362629,0,0,0,0,-0.000755154231970092,0.283347850181259,0,0,0,0,-0.000489999624037017
6,0,0,-382.307944745911,-744.615889491825,-684.552213815323,4.25778485340128,4.11970235244325,0.221560212493434,-5.29840994608516,0.262090029301435,-0.00040734742839577,0.227313545051494,2.60433682597929,-0.363440460888971,-1.323621211226,0.0683054442107011,-9.83034018143219e-05
6,1.44224957030741,1000,-367.296836572381,-744.435842509544,-684.372166833041,3.86986257501226,3.87567859598042,0.196797601191447,-4.85480902283158,0.229220223689417,-0.000325548225260373,0.32614047500583,2.59694139022577,-0.332973076403387,-1.40438678007891,0.0691611756961742,-9.79663112611407e-05
6,3.60562392576852,1000,-350.218922068782,-743.367186098893,-683.303510422391,2.87794081422268,3.32337394929144,0.0955219833773617,-3.75555081564807,0.159941842610288,-0.000179818026172075,0.520431231205818,2.57394800964956,-0.265992006258307,-1.55923755180786,0.0679719515885752,-8.53406500008101e-05
6,7.21124785153704,1000,-335.851028765936,-738.703251566598,-678.639575890096,1.24999375363287,2.41145070385481,-0.0893683776653749,-1.95687183835278,0.0584622337385109,-2.01707470038684e-05,0.503574946913324,2.31447400351183,-0.174991098019536,-1.42928964973636,0.0386971387288396,-1.19668835863476e-05
6,14.4224957030741,1000,-337.116199446903,-732.24117027292,-684.190229731719,-0.488772529653487,1.40227502255561,-0.359623299847435,0,-0.0198324652231333,5.34801256908966e-06,-0.70602746953702,1.48399414472313,-0.338854426452291,0,-0.022373118265362,5.86639971419633e-06
6,28.8449914061482,702,-303.745759898759,-708.775923044147,-660.724982502945,-0.361811006147883,1.1390015742977,-0.24712830297812,0,-0.0352402941513178,8.85964313257499e-06,-0.556514866268564,1.19481909288528,-0.218882889812516,0,-0.0384303666804165,9.52458124670648e-06
6,72.1124785153704,425,-239.533465916097,-620.264976812077,-572.214036270875,-0.165368167700867,0.656672905185834,-0.027924554870784,0,-0.0670534130169717,1.6122958475421e-05,-0.331734121967479,0.706579806064291,-0.0161030180944026,0,-0.0645610997549501,1.54200446516231e-05
6,144.224957030741,385,-184.166802002527,-471.567201323596,-435.528995917694,0.0698192275192389,0.247948446231173,0,0,-0.0269287562335207,-0.000287513024994235,-0.0635094005261684,0.271632555482481,0,0,-0.015844560514488,-0.000368630556355689
6,360.562392576852,24,-172.417568635431,-341.290353714262,-329.277618578961,0.27703883013777,0,0,0,0,-0.000503795117472611,0.251640011888629,0,0,0,0,-0.000380365990560047
6,721.124785153704,7,-172.190271326372,-341.28848935917,-329.275754223869,0.276683735362211,0,0,0,0,-0.00050228447988203,0.251386463900868,0,0,0,0,-0.000379505895911611
7,0,0,-331.996971062441,-643.993942124882,-583.930266448379,0.528885956706141,2.1552516950551,-0.287161330843539,-1.20505370073992,0.0488401054423929,-2.76484980585116e-05,5.3337618837645,4.49551015570388,0.494750717755779,-6.51241996860899,0.304626274245478,-0.000401071108110527
7,1.44224957030741,1000,-314.986059354301,-643.785489307215,-583.721813630713,0.628441572206244,2.17598967655208,-0.265781520851446,-1.30070657762755,0.0527000100099746,-3.23959321038542e-05,4.89287386424386,4.23708295527125,0.452039322073626,-6.01710543776514,0.273426772625675,-0.000337846360967802
7,3.60562392576852,1000,-295.807306997784,-642.578579606758,-582.514903930255,0.846459928173531,2.21191395297804,-0.213371992052365,-1.50512351888167,0.0589857616678673,-3.79941545628409e-05,3.75533055831418,3.63156184623728,0.310318004238279,-4.76714346403755,0.204312258852044,-0.000218604017972286
7,7.21124785153704,1000,-281.415444977945,-637.887157781291,-577.823482104789,0.974771652802957,2.11039128116042,-0.140655676332895,-1.57524206155222,0.0518792590393432,-2.35659788999733e-05,1.73781621715449,2.57699943809365,0.035174527237501,-2.56287649755068,0.0931636234297697,-6.44865962191153e-05
7,14.4224957030741,1000,-286.055288611997,-624.481972480467,-564.418296803965,-0.263527146654985,1.29118969685848,-0.296464855996434,-0.143419191246688,-0.0125100405766408,6.20236380351142e-06,-0.42497170388191,1.35548652178817,-0.294194640271277,-0.145310941820667,-0.00846288791426064,4.63529458152706e-06
