"Run","Lambda","Iters","Obj","AIC","BIC","alpha[1]","beta[1,1]","beta[1,2]","beta[1,3]","beta[1,4]","beta[1,5]","alpha[2]","beta[2,1]","beta[2,2]","beta[2,3]","beta[2,4]","beta[2,5]"
1,0,0,-41.5052512457521,-63.0105024915043,-2.94682681500184,6.68203480602873,-2.17746638633029,1.48426362655809,-2.80129458194077,-0.0609990341479765,0.000499995513180214,8.2281659810978,0.168662409728037,1.51401989134091,-5.83631645470022,0.14531825918982,0.00201928218970329
1,1.44224957030741,1000,-26.1910026085422,-62.9142036752315,-2.85052799872901,6.39842601737132,-1.99137568610327,1.40137031745431,-2.72126569977912,-0.056360592805068,0.000540469624399285,8.10855527884111,0.185585604623551,1.520710350188,-5.76668556069597,0.126155817591469,0.00221824240882078
1,3.60562392576852,1000,-5.82316934411148,-62.0975905695917,-2.03391489308927,5.80303896506738,-1.59828602671934,1.22001150650959,-2.554903940308,-0.0425401673110651,0.000585987326686284,7.71732774830765,0.255995889572929,1.51858396011475,-5.55171109915686,0.0780169459174759,0.00271327684605404
1,7.21124785153704,1000,20.6086099089794,-57.9096589588494,2.15401671765301,4.8217311143848,-0.930536630042553,0.893272360845605,-2.2859600522237,-0.00690896638815629,0.00055152363514162,6.85975161143999,0.293744367920567,1.50061741767217,-5.0285241902993,-0.00780774683154552,0.00342629379312543
1,14.4224957030741,1000,48.4057443897666,-49.0600244943261,-1.0090839531241,3.7087727270948,0,0.4841089894798,-2.07129306816093,0.042428400667066,0.000624278376570715,4.94518187925189,0,1.29977884179419,-3.52660092171306,-0.123805639378443,0.0039564656629259
1,28.8449914061482,1000,22.5312455948513,-52.7520030427337,-4.70106250153178,2.38828337416589,0,0.302497476184233,-1.14396034424753,-0.0255264263432877,0.00103599921680204,0.946860968077369,0,0.406137099575381,-0.59500803185167,-0.171353627651578,0.00361357732250374
1,72.1124785153704,1000,-30.4704614501602,-57.8669165322174,-33.8414462616164,0.417186741753773,0,0,0,-0.0236140095421629,-1.95434804527624e-05,-0.105256745928417,0,0,0,-0.0227441282838416,0.0013688686313916
1,144.224957030741,161,-30.2297439017608,-56.7527590064052,-44.7400238711047,0.220516296959444,0,0,0,0,-0.000644758295059967,-0.301829112178434,0,0,0,0,0.000786126620995014
1,360.562392576852,5,-30.0102032471336,-56.7507984002697,-44.7380632649692,0.219584055955696,0,0,0,0,-0.000642004087481664,-0.300746309620817,0,0,0,0,0.000783388632050826
1,721.124785153704,6,-29.6461361983246,-56.7439349119342,-44.7311997766337,0.218214610147995,0,0,0,0,-0.000637789819362761,-0.298874711750121,0,0,0,0,0.000778665451592189
2,0,0,-48.3636543736183,-76.7273087472366,-16.6636330707342,2.07861975014345,1.08858667446759,0.203144788228192,-1.52384861003933,-0.0891551705266232,0.00319110228801804,-5.4378156863292,-2.27352272850403,-1.49608341678349,6.32372367102437,-0.177558351058924,0.00209909204938999
2,1.44224957030741,1000,-33.2089744523501,-76.5386762761635,-16.475000599661,2.01265829220715,1.07737435333691,0.219940863153211,-1.47656076577854,-0.105264695875262,0.003339561738143,-5.35770614280524,-2.11349853194613,-1.53610675885455,6.1591803532169,-0.146874594981615,0.00190059153403273
2,3.60562392576852,1000,-12.6842217150365,-74.7401981840469,-14.6765225075444,1.81585602057087,1.00346367198488,0.244358205952769,-1.30215877990702,-0.139321176578907,0.00359366100996503,-5.09568409104189,-1.70310911730737,-1.61599583972281,5.69990063625696,-0.0749171006835339,0.00148934781026475
2,7.21124785153704,1000,14.0215137906293,-66.9148407656902,-6.85116508918776,1.4378334081057,0.758669716275771,0.290671447576403,-0.892672142951948,-0.203972890002697,0.00399756842677874,-4.53105175844606,-0.893055023918336,-1.73754143886596,4.73722814246392,0.0598594062628071,0.000741463606466279
2,14.4224957030741,1000,44.0306823592065,-47.0526232635003,0.998317277701716,0.910365773120738,0,0.454583166594859,-0.0370859136928326,-0.344535190519285,0.00480298321027914,-2.96462212847648,0,-1.79273113025919,2.91362974686326,0.320461706301374,-0.00125436070489461
2,28.8449914061482,1000,25.5658474468991,-52.3761502033422,-4.32520966214028,0.285610932005229,0,0.178789771756857,0.443402059724963,-0.278570072945712,0.0038989302469377,1.42061415293482,0,-0.996884853918017,-0.25601720947408,0.465427543543454,-0.00188727388173984
