"Run","subFuncID","AIC","BIC"
5,8,-1346.98318898887,-1334.97045385357
5,9,-1403.84241580997,-1379.81694553936
5,10,-1382.4678548944,-1358.4423846238
5,11,-1401.26006915218,-1365.22186374628
5,12,-1404.80697728352,-1380.78150701291
5,13,-1401.48395862944,-1365.44575322354
5,14,-1401.48939718795,-1365.45119178205
5,15,-1397.49466414014,-1349.44372359894
5,16,-1153.48755537063,-1141.47482023533
5,17,-1400.89112729978,-1376.86565702918
5,18,-1235.59390131678,-1211.56843104618
5,19,-1401.26809862005,-1365.22989321414
5,20,-1403.105878131,-1379.0804078604
5,21,-1401.56143800515,-1365.52323259925
5,22,-1401.53302555813,-1365.49482015223
5,23,-1397.58742963083,-1349.53648908963
5,24,-1386.96607323266,-1362.94060296205
5,25,-1401.5256981151,-1365.4874927092
5,26,-1399.86797428908,-1363.82976888318
5,27,-1397.55786332367,-1349.50692278247
5,28,-1401.40448605437,-1365.36628064847
5,29,-1397.58328963786,-1349.53234909666
5,30,-1397.62611260504,-1349.57517206384
5,31,-1393.82797492455,-1333.76429924804
6,1,-1360.17653025918,-1348.16379512388
6,2,-533.756638428358,-521.743903293058
6,3,-1364.18681955578,-1340.16134928518
6,4,-1363.35254065285,-1351.33980551755
6,5,-1366.04959933369,-1342.02412906309
6,6,-1367.50530726757,-1343.47983699697
6,7,-1364.80290592235,-1328.76470051645
6,8,-1316.57805398533,-1304.56531885003
6,9,-1366.83178479431,-1342.80631452371
6,10,-1356.72777367521,-1332.70230340461
6,11,-1363.71768996707,-1327.67948456117
6,12,-1364.18579551798,-1340.16032524738
6,13,-1363.3813121554,-1327.3431067495
6,14,-1364.23952905674,-1328.20132365084
6,15,-1368.52700945822,-1320.47606891701
6,16,-1139.12158327512,-1127.10884813982
6,17,-1366.18983671583,-1342.16436644523
6,18,-1207.80409902481,-1183.77862875421
6,19,-1362.58855749532,-1326.55035208942
6,20,-1363.66354899878,-1339.63807872817
6,21,-1363.35946906101,-1327.32126365511
6,22,-1364.3957798585,-1328.3575744526
6,23,-1367.18530553725,-1319.13436499605
6,24,-1349.00438277037,-1324.97891249977
6,25,-1364.29232943321,-1328.25412402731
6,26,-1366.6453646394,-1330.6071592335
6,27,-1366.1723487159,-1318.1214081747
6,28,-1362.09849416231,-1326.06028875641
6,29,-1365.32874134388,-1317.27780080267
6,30,-1366.08574614985,-1318.03480560865
6,31,-1365.03735920843,-1304.97368353192
7,1,-1425.08275789916,-1413.07002276386
7,2,-495.183693493885,-483.170958358584
7,3,-1426.25341303534,-1402.22794276474
7,4,-1417.61448885839,-1405.60175372309
7,5,-1426.81118871351,-1402.78571844291
7,6,-1427.38015169814,-1403.35468142753
7,7,-1423.40798467854,-1387.36977927264
7,8,-1357.8895043243,-1345.876769189
7,9,-1426.87977209349,-1402.85430182288
7,10,-1408.30931473307,-1384.28384446247
7,11,-1423.30205152711,-1387.26384612121
7,12,-1423.88875287248,-1399.86328260188
7,13,-1423.45822464094,-1387.42001923504
7,14,-1423.51115249743,-1387.47294709152
7,15,-1421.10170170578,-1373.05076116458
7,16,-1162.01303796792,-1150.00030283262
7,17,-1426.227419226,-1402.2019489554
7,18,-1273.52225685001,-1249.49678657941
7,19,-1423.23131378552,-1387.19310837962
7,20,-1420.47484392932,-1396.44937365872
7,21,-1423.61009849238,-1387.57189308648
7,22,-1423.72146017192,-1387.68325476602
7,23,-1421.16895818953,-1373.11801764833
7,24,-1399.17029338112,-1375.14482311052
7,25,-1423.88286943626,-1387.84466403036
7,26,-1423.87918736393,-1387.84098195803
7,27,-1420.84226485263,-1372.79132431143
7,28,-1422.94974430866,-1386.91153890276
7,29,-1420.57698870846,-1372.52604816726
7,30,-1420.84044380104,-1372.78950325984
7,31,-1416.81467629423,-1356.75100061773
8,1,-1453.96253305927,-1441.94979792397
8,2,-671.931682683411,-659.918947548111
8,3,-1463.77448925542,-1439.74901898482
8,4,-1467.33764599333,-1455.32491085803
8,5,-1466.81791399655,-1442.79244372595
8,6,-1467.87016385236,-1443.84469358176
8,7,-1466.20534463388,-1430.16713922798
8,8,-1433.4542444451,-1421.4415093098
8,9,-1468.48606617181,-1444.46059590121
8,10,-1463.35596564597,-1439.33049537537
8,11,-1466.01273201438,-1429.97452660848
8,12,-1464.97332601012,-1440.94785573952
8,13,-1465.91515727585,-1429.87695186994
8,14,-1466.08314488029,-1430.04493947439
8,15,-1462.04995402916,-1413.99901348795
8,16,-1287.71656554607,-1275.70383041077
8,17,-1469.02261166346,-1444.99714139286
8,18,-1355.08927451073,-1331.06380424013
8,19,-1465.26972822571,-1429.23152281981
8,20,-1463.86650762407,-1439.84103735347
8,21,-1465.42700362534,-1429.38879821944
8,22,-1465.75888701422,-1429.72068160832
8,23,-1464.0051592619,-1415.9542187207
8,24,-1450.89974544939,-1426.87427517879
8,25,-1465.64275913364,-1429.60455372773
8,26,-1466.96390208701,-1430.92569668111
8,27,-1464.16587995692,-1416.11493941572
8,28,-1464.55479846597,-1428.51659306007
8,29,-1464.24230357826,-1416.19136303706
8,30,-1464.17082184545,-1416.11988130425
8,31,-1460.17406432052,-1400.11038864402
9,1,-1485.49471296436,-1473.48197782906
9,2,-654.995511269802,-642.982776134501
9,3,-1484.96144773447,-1460.93597746386
9,4,-1472.64826737452,-1460.63553223922
9,5,-1484.83102201089,-1460.80555174029
9,6,-1485.77732221617,-1461.75185194556
9,7,-1484.46717151028,-1448.42896610438
9,8,-1410.7217967825,-1398.7090616472
9,9,-1484.70952219884,-1460.68405192824
9,10,-1460.00619565986,-1435.98072538926
9,11,-1484.33285291934,-1448.29464751344
9,12,-1480.83348202417,-1456.80801175357
9,13,-1484.12941162066,-1448.09120621476
9,14,-1484.41544861227,-1448.37724320636
9,15,-1480.31595354497,-1432.26501300377
9,16,-1210.17716965322,-1198.16443451792
9,17,-1484.50485446675,-1460.47938419615
9,18,-1342.03015905155,-1318.00468878095
9,19,-1483.89209891523,-1447.85389350933
9,20,-1476.63199770844,-1452.60652743784
9,21,-1483.55891107832,-1447.52070567242
9,22,-1484.13575332875,-1448.09754792285
9,23,-1480.53518463678,-1432.48424409558
9,24,-1450.87637588348,-1426.85090561288
9,25,-1483.16632619315,-1447.12812078725
9,26,-1482.77621313994,-1446.73800773404
9,27,-1480.4555787827,-1432.40463824149
9,28,-1481.65752414245,-1445.61931873655
9,29,-1480.35800336967,-1432.30706282846
9,30,-1480.49312916639,-1432.44218862519
9,31,-1476.4454605053,-1416.38178482879
10,1,-1455.72560371654,-1443.71286858124
10,2,-617.375705652561,-605.362970517261
10,3,-1462.20011434868,-1438.17464407808
10,4,-1463.1383516388,-1451.1256165035
10,5,-1464.95513543598,-1440.92966516538
10,6,-1466.19981818922,-1442.17434791862
10,7,-1466.67281928997,-1430.63461388407
10,8,-1420.97070057,-1408.9579654347
10,9,-1466.82198679843,-1442.79651652783
10,10,-1463.31420823933,-1439.28873796872
10,11,-1466.38998556147,-1430.35178015557
10,12,-1463.41669202663,-1439.39122175603
10,13,-1466.18734121427,-1430.14913580837
10,14,-1466.54896220448,-1430.51075679858
10,15,-1462.83093267906,-1414.77999213786
10,16,-1259.85840602738,-1247.84567089208
10,17,-1468.56080791753,-1444.53533764693
10,18,-1323.85062676813,-1299.82515649753
10,19,-1465.83955950454,-1429.80135409864
10,20,-1462.35351060664,-1438.32804033604
10,21,-1465.77457401041,-1429.73636860451
10,22,-1466.38914039155,-1430.35093498565
10,23,-1462.85922952697,-1414.80828898577
10,24,-1444.40915704259,-1420.38368677199
10,25,-1465.68253260201,-1429.64432719611
10,26,-1466.45553462201,-1430.41732921611
10,27,-1462.58293306895,-1414.53199252775
10,28,-1464.46889437873,-1428.43068897283
10,29,-1462.3205929027,-1414.2696523615
10,30,-1462.61903824467,-1414.56809770347
10,31,-1458.5881103347,-1398.5244346582
11,1,-1459.66490650418,-1447.65217136888
11,2,-679.126992467414,-667.114257332113
11,3,-1469.81421936685,-1445.78874909625
11,4,-1467.00773883108,-1454.99500369578
11,5,-1468.80222496814,-1444.77675469754
11,6,-1467.13741828144,-1443.11194801084
11,7,-1466.88610482567,-1430.84789941977
11,8,-1418.49608613727,-1406.48335100197
11,9,-1467.84755506612,-1443.82208479551
11,10,-1443.71840267643,-1419.69293240583
11,11,-1466.6180885313,-1430.5798831254
11,12,-1469.74938157447,-1445.72391130387
11,13,-1465.75546321268,-1429.71725780678
11,14,-1465.81813375453,-1429.77992834862
11,15,-1464.49695283516,-1416.44601229396
11,16,-1240.93492200093,-1228.92218686563
11,17,-1466.77172867751,-1442.74625840691
11,18,-1299.63179533917,-1275.60632506857
11,19,-1466.47834929216,-1430.44014388626
11,20,-1468.02596706888,-1444.00049679828
11,21,-1465.22752025389,-1429.18931484799
11,22,-1464.57957526209,-1428.54136985619
11,23,-1465.24286006941,-1417.19191952821
11,24,-1450.57848579797,-1426.55301552737
11,25,-1464.22376067562,-1428.18555526972
11,26,-1457.737956881,-1421.6997514751
11,27,-1465.68482261397,-1417.63388207277
11,28,-1466.97952853658,-1430.94132313068
11,29,-1466.52209929053,-1418.47115874933
11,30,-1466.05235113076,-1418.00141058956
11,31,-1463.83457108287,-1403.77089540636
12,1,-1476.50307730362,-1464.49034216832
12,2,-580.121681232681,-568.10894609738
12,3,-1480.12029123269,-1456.09482096209
12,4,-1475.87313491213,-1463.86039977683
12,5,-1481.63226312692,-1457.60679285632
12,6,-1481.53883836439,-1457.51336809379
12,7,-1482.10459909398,-1446.06639368808
12,8,-1425.10586044838,-1413.09312531308
12,9,-1482.72016475522,-1458.69469448462
12,10,-1471.05654668686,-1447.03107641626
12,11,-1481.6662513377,-1445.6280459318
12,12,-1480.73420402229,-1456.70873375169
12,13,-1481.18714143119,-1445.14893602529
12,14,-1481.51516254489,-1445.47695713899
12,15,-1478.67551750029,-1430.62457695909
12,16,-1246.33969789887,-1234.32696276357
12,17,-1483.44455936064,-1459.41908909004
12,18,-1313.69452370811,-1289.66905343751
12,19,-1480.52645157196,-1444.48824616606
12,20,-1478.22045634737,-1454.19498607677
12,21,-1480.1285101288,-1444.09030472289
12,22,-1480.47296303616,-1444.43475763026
12,23,-1478.91802351406,-1430.86708297285
12,24,-1457.16004660427,-1433.13457633367
12,25,-1479.83430735136,-1443.79610194546
12,26,-1479.90338900429,-1443.86518359839
12,27,-1478.97391921768,-1430.92297867648
12,28,-1479.44563623036,-1443.40743082446
12,29,-1478.95417940416,-1430.90323886295
12,30,-1478.95799980451,-1430.90705926331
12,31,-1474.97170868044,-1414.90803300394
13,1,-1525.51801927019,-1513.50528413489
13,2,-626.251597876006,-614.238862740706
13,3,-1533.16653803381,-1509.14106776321
13,4,-1531.62750643611,-1519.61477130081
13,5,-1533.9908752744,-1509.9654050038
13,6,-1533.43976000504,-1509.41428973444
13,7,-1531.45302529944,-1495.41481989354
13,8,-1483.9592933397,-1471.9465582044
13,9,-1534.1805679071,-1510.15509763649
13,10,-1518.23575090141,-1494.21028063081
13,11,-1531.05870442587,-1495.02049901997
13,12,-1533.54166581308,-1509.51619554248
13,13,-1530.63030753533,-1494.59210212943
13,14,-1530.72057450999,-1494.68236910409
13,15,-1527.46565545208,-1479.41471491087
13,16,-1305.40882062246,-1293.39608548716
13,17,-1533.09421957115,-1509.06874930054
13,18,-1380.63765475213,-1356.61218448153
13,19,-1530.26588397593,-1494.22767857003
13,20,-1531.39457671383,-1507.36910644322
13,21,-1530.14030619147,-1494.10210078557
13,22,-1529.84788831542,-1493.80968290952
13,23,-1530.0806253665,-1482.0296848253
13,24,-1513.80622655531,-1489.78075628471
13,25,-1530.23733440922,-1494.19912900332
13,26,-1528.66143943328,-1492.62323402738
13,27,-1530.46181694201,-1482.41087640081
13,28,-1531.12561690356,-1495.08741149765
13,29,-1530.70714222467,-1482.65620168347
13,30,-1530.51014886562,-1482.45920832442
13,31,-1526.64797446501,-1466.58429878851
14,1,-1432.19048262921,-1420.17774749391
14,2,-725.617096932413,-713.604361797112
14,3,-1440.60479669093,-1416.57932642033
14,4,-1441.5946764725,-1429.5819413372
14,5,-1441.07689508263,-1417.05142481203
14,6,-1441.2776094958,-1417.2521392252
14,7,-1437.70550506367,-1401.66729965777
14,8,-1398.26455962817,-1386.25182449287
14,9,-1440.43812603816,-1416.41265576756
14,10,-1421.73034369084,-1397.70487342024
14,11,-1437.68402301478,-1401.64581760888
14,12,-1440.94672299137,-1416.92125272076
14,13,-1438.21193703691,-1402.17373163101
14,14,-1438.1367469078,-1402.0985415019
14,15,-1435.82183084642,-1387.77089030522
14,16,-1219.71098927371,-1207.69825413841
14,17,-1437.62936687406,-1413.60389660346
14,18,-1269.94333811581,-1245.91786784521
14,19,-1437.7798177964,-1401.7416123905
14,20,-1441.02836754446,-1417.00289727385
14,21,-1438.76280082451,-1402.7245954186
14,22,-1438.7492078721,-1402.71100246619
14,23,-1435.6619601782,-1387.611019637
14,24,-1428.82239996808,-1404.79692969748
14,25,-1439.23602825882,-1403.19782285292
14,26,-1438.31326712888,-1402.27506172298
14,27,-1435.43541848268,-1387.38447794148
14,28,-1438.66297144031,-1402.62476603441
14,29,-1435.33449495438,-1387.28355441318
14,30,-1435.44279861454,-1387.39185807334
14,31,-1431.44007978341,-1371.37640410691
15,1,-1437.50067309386,-1425.48793795856
15,2,-724.656892836534,-712.644157701233
15,3,-1449.38458868436,-1425.35911841376
15,4,-1454.44364842532,-1442.43091329002
15,5,-1452.16296627582,-1428.13749600522
15,6,-1453.03087188782,-1429.00540161721
15,7,-1450.70431988897,-1414.66611448307
15,8,-1421.63142400209,-1409.61868886679
15,9,-1454.11324876195,-1430.08777849135
15,10,-1447.14390422069,-1423.11843395009
15,11,-1451.31208791778,-1415.27388251188
15,12,-1450.89477541371,-1426.86930514311
15,13,-1451.57921253929,-1415.54100713339
15,14,-1451.18395951881,-1415.14575411291
15,15,-1447.41380802373,-1399.36286748252
15,16,-1278.809381666,-1266.7966465307
15,17,-1455.9504566964,-1431.9249864258
15,18,-1336.83952209091,-1312.8140518203
15,19,-1451.98932961964,-1415.95112421374
15,20,-1450.45015767381,-1426.42468740321
15,21,-1452.00391041559,-1415.96570500969
15,22,-1451.63769176618,-1415.59948636028
15,23,-1448.30439009093,-1400.25344954973
15,24,-1436.6177471467,-1412.5922768761
15,25,-1452.023897522,-1415.98569211609
15,26,-1449.69559964918,-1413.65739424328
15,27,-1448.41184655894,-1400.36090601774
15,28,-1452.03666100033,-1415.99845559442
15,29,-1448.55667729166,-1400.50573675046
15,30,-1448.45380456576,-1400.40286402455
15,31,-1445.01666218087,-1384.95298650436
16,1,-1445.28075214192,-1433.26801700662
16,2,-657.883312606,-645.870577470699
16,3,-1449.86509761999,-1425.83962734938
16,4,-1447.85129766229,-1435.83856252699
16,5,-1451.22415654554,-1427.19868627494
16,6,-1452.51786562306,-1428.49239535246
16,7,-1449.33334909494,-1413.29514368904
16,8,-1402.53094026992,-1390.51820513462
16,9,-1452.16587249243,-1428.14040222183
16,10,-1441.24480162669,-1417.21933135609
16,11,-1449.41558850395,-1413.37738309805
16,12,-1448.28166838463,-1424.25619811403
16,13,-1449.36582920263,-1413.32762379673
16,14,-1449.3622412385,-1413.3240358326
16,15,-1445.46356945578,-1397.41262891458
16,16,-1236.61219968916,-1224.59946455386
16,17,-1452.81081236709,-1428.78534209649
16,18,-1319.35540433218,-1295.32993406157
16,19,-1449.16798313007,-1413.12977772417
16,20,-1446.20302357321,-1422.17755330261
16,21,-1449.03469093708,-1412.99648553118
16,22,-1449.26023978052,-1413.22203437462
16,23,-1445.77738415378,-1397.72644361258
16,24,-1423.51976506166,-1399.49429479106
16,25,-1448.91747671698,-1412.87927131108
16,26,-1448.17818344933,-1412.13997804343
16,27,-1445.95667444678,-1397.90573390558
16,28,-1447.66377755551,-1411.62557214961
16,29,-1446.17091499697,-1398.11997445577
16,30,-1445.98958706381,-1397.93864652261
16,31,-1442.48758039695,-1382.42390472044
17,1,-1449.96199076763,-1437.94925563233
17,2,-712.22373985019,-700.211004714889
17,3,-1459.39793753778,-1435.37246726718
17,4,-1459.82122036828,-1447.80848523298
17,5,-1459.33718545035,-1435.31171517975
17,6,-1458.78073392465,-1434.75526365405
17,7,-1455.55004894065,-1419.51184353475
17,8,-1415.07120564846,-1403.05847051316
17,9,-1458.73331636309,-1434.70784609249
17,10,-1435.98657264095,-1411.96110237035
17,11,-1455.56271592035,-1419.52451051444
17,12,-1459.24144999691,-1435.21597972631
17,13,-1455.39930627083,-1419.36110086492
17,14,-1455.36083305555,-1419.32262764964
17,15,-1451.79657814165,-1403.74563760045
17,16,-1240.6397449748,-1228.6270098395
17,17,-1457.41501351455,-1433.38954324395
17,18,-1308.58803212994,-1284.56256185934
17,19,-1455.75502176422,-1419.71681635832
17,20,-1458.07927664986,-1434.05380637926
17,21,-1455.3652171467,-1419.3270117408
17,22,-1454.98064038077,-1418.94243497487
17,23,-1452.37933647452,-1404.32839593332
17,24,-1439.99747009842,-1415.97199982782
17,25,-1454.85874173973,-1418.82053633383
17,26,-1449.6904008742,-1413.6521954683
17,27,-1452.7137459954,-1404.6628054542
17,28,-1456.26498929541,-1420.22678388951
17,29,-1453.56327363181,-1405.51233309061
17,30,-1453.1957639791,-1405.1448234379
17,31,-1451.28963405009,-1391.22595837359
18,1,-1373.1386475144,-1361.12591237909
18,2,-680.520399336678,-668.507664201377
18,3,-1384.12535435166,-1360.09988408106
18,4,-1384.30952753383,-1372.29679239853
18,5,-1384.67327489975,-1360.64780462915
18,6,-1383.98840058604,-1359.96293031544
18,7,-1381.74121123753,-1345.70300583163
18,8,-1340.93624536953,-1328.92351023423
18,9,-1384.33107222457,-1360.30560195397
18,10,-1366.93855854795,-1342.91308827735
18,11,-1381.28072464541,-1345.2425192395
18,12,-1384.65109289075,-1360.62562262014
18,13,-1380.92106300205,-1344.88285759615
18,14,-1380.99523888493,-1344.95703347903
18,15,-1380.36162423869,-1332.31068369749
18,16,-1168.69967813871,-1156.68694300341
18,17,-1382.31115942864,-1358.28568915804
18,18,-1229.55821515222,-1205.53274488162
18,19,-1380.774465564,-1344.7362601581
18,20,-1383.3043149542,-1359.2788446836
18,21,-1380.69577937344,-1344.65757396754
18,22,-1380.40631826745,-1344.36811286155
18,23,-1379.72231109196,-1331.67137055076
18,24,-1369.68181769921,-1345.65634742861
18,25,-1380.63228289339,-1344.59407748749
18,26,-1378.63924970611,-1342.60104430021
18,27,-1379.22452701142,-1331.17358647021
18,28,-1381.35587878526,-1345.31767337936
18,29,-1378.63455785475,-1330.58361731355
18,30,-1378.98821671799,-1330.93727617679
18,31,-1376.46535369389,-1316.40167801739
19,1,-1487.72104664248,-1475.70831150718
19,2,-570.290841028733,-558.278105893433
19,3,-1491.61184700255,-1467.58637673195
19,4,-1487.60628157646,-1475.59354644116
19,5,-1491.99080934356,-1467.96533907296
19,6,-1492.24752174819,-1468.22205147759
19,7,-1489.44789496667,-1453.40968956077
19,8,-1434.36799776773,-1422.35526263242
19,9,-1491.92088149755,-1467.89541122695
19,10,-1471.54114807911,-1447.51567780851
19,11,-1490.14149363128,-1454.10328822538
19,12,-1490.0201557719,-1465.9946855013
19,13,-1491.1617462592,-1455.1235408533
19,14,-1490.38563022093,-1454.34742481503
19,15,-1489.8583942078,-1441.8074536666
19,16,-1245.60003545458,-1233.58730031928
19,17,-1491.2427581238,-1467.2172878532
19,18,-1362.59604968441,-1338.57057941381
19,19,-1491.37630895052,-1455.33810354462
19,20,-1488.69506160639,-1464.66959133579
19,21,-1492.41117133854,-1456.37296593263
19,22,-1491.67538789302,-1455.63718248712
19,23,-1490.18781029571,-1442.13686975451
19,24,-1472.43040253842,-1448.40493226782
19,25,-1493.06732551387,-1457.02912010797
19,26,-1491.97330146534,-1455.93509605944
19,27,-1489.98130383765,-1441.93036329645
19,28,-1492.80577606632,-1456.76757066042
19,29,-1489.6250089411,-1441.57406839989
19,30,-1489.85519691124,-1441.80425637004
19,31,-1486.23736867412,-1426.17369299761
20,1,-1471.92977274365,-1459.91703760835
20,2,-528.767830420698,-516.755095285398
20,3,-1475.18935500689,-1451.16388473628
20,4,-1473.7773517943,-1461.764616659
20,5,-1476.91844453962,-1452.89297426902
20,6,-1478.60689675897,-1454.58142648837
20,7,-1477.11286707744,-1441.07466167153
20,8,-1427.90730946879,-1415.89457433349
20,9,-1478.2574149148,-1454.2319446442
20,10,-1466.25261905947,-1442.22714878887
20,11,-1476.96299799841,-1440.92479259251
20,12,-1473.48451810945,-1449.45904783885
20,13,-1476.66787573236,-1440.62967032646
20,14,-1476.8393158696,-1440.8011104637
20,15,-1473.90788710482,-1425.85694656362
20,16,-1261.68871099182,-1249.67597585652
20,17,-1479.34780205999,-1455.32233178939
20,18,-1351.60253664622,-1327.57706637562
20,19,-1476.25932693091,-1440.22112152501
20,20,-1471.48185176683,-1447.45638149622
20,21,-1475.94156441846,-1439.90335901256
20,22,-1476.41741681387,-1440.37921140797
20,23,-1473.59175323629,-1425.54081269509
20,24,-1452.37608853097,-1428.35061826037
20,25,-1475.7232079428,-1439.6850025369
20,26,-1475.62464373837,-1439.58643833247
20,27,-1473.41401371077,-1425.36307316957
20,28,-1473.86780651918,-1437.82960111328
20,29,-1473.19360906888,-1425.14266852768
20,30,-1473.2784024748,-1425.2274619336
20,31,-1470.86345379982,-1410.79977812332
21,1,-1304.60683921007,-1292.59410407477
21,2,-547.034605909099,-535.021870773798
21,3,-1313.65439703814,-1289.62892676753
21,4,-1311.73250074843,-1299.71976561313
21,5,-1313.19369407335,-1289.16822380275
21,6,-1312.65582296585,-1288.63035269525
21,7,-1309.8989329658,-1273.8607275599
21,8,-1264.16118806691,-1252.14845293161
21,9,-1312.01862635796,-1287.99315608736
21,10,-1289.64701027195,-1265.62154000135
21,11,-1310.11246587708,-1274.07426047118
21,12,-1312.74602551247,-1288.72055524187
21,13,-1310.63116516688,-1274.59295976098
21,14,-1310.2209996533,-1274.1827942474
21,15,-1307.68983435696,-1259.63889381576
21,16,-1087.63731929467,-1075.62458415937
21,17,-1309.41330693316,-1285.38783666256
