"Run","subFuncID","AIC","BIC"
6,29,-747.823187235077,-699.772246693875
6,30,-732.434623475735,-684.383682934533
6,31,-744.615889491825,-684.552213815323
7,1,-14.5316293735146,-2.51889423821406
7,2,-236.210323168496,-224.197588033196
7,3,-647.867086255385,-623.841615984784
7,4,-192.930059721328,-180.917324586028
7,5,-618.468162362152,-594.442692091551
7,6,-253.102055176218,-229.076584905617
7,7,-644.14428027473,-608.106074868829
7,8,-286.441126161266,-274.428391025965
7,9,-546.160017895571,-522.13454762497
7,10,-289.269814649071,-265.24434437847
7,11,-644.482138109519,-608.443932703617
7,12,-438.355813216388,-414.330342945787
7,13,-628.287339749763,-592.249134343861
7,14,-622.174305437906,-586.136100032005
7,15,-640.540798103586,-592.489857562384
7,16,-288.241745462509,-276.229010327209
7,17,-380.617156187346,-356.591685916745
7,18,-288.506453375001,-264.4809831044
7,19,-643.952555662644,-607.914350256742
7,20,-295.859035874285,-271.833565603684
7,21,-615.661708599849,-579.623503193947
7,22,-550.977288012504,-514.939082606602
7,23,-640.182959809579,-592.132019268377
7,24,-288.935567747173,-264.910097476572
7,25,-547.589372680116,-511.551167274215
7,26,-286.145757595317,-250.107552189416
7,27,-640.654611439902,-592.6036708987
7,28,-442.309000216283,-406.270794810381
7,29,-644.685583588681,-596.634643047479
7,30,-620.599400190632,-572.54845964943
7,31,-643.993942124882,-583.930266448379
8,1,-2.81687134860076,9.19586378669974
8,2,-222.127252123957,-210.114516988657
8,3,-759.895618653786,-735.870148383185
8,4,-169.094762684161,-157.082027548861
8,5,-738.591343250493,-714.565872979892
8,6,-247.146830514744,-223.121360244143
8,7,-758.338771673399,-722.300566267498
8,8,-282.171466945021,-270.15873180972
8,9,-681.075843009926,-657.050372739325
8,10,-296.901451140023,-272.875980869422
8,11,-757.971761110872,-721.933555704971
8,12,-570.085005172762,-546.059534902161
8,13,-744.071785087669,-708.033579681767
8,14,-750.557037411854,-714.518832005953
8,15,-754.559036447102,-706.5080959059
8,16,-329.826497777818,-317.813762642518
8,17,-552.980639371039,-528.955169100438
8,18,-344.492187207967,-320.466716937366
8,19,-757.796475340706,-721.758269934805
8,20,-425.553033416412,-401.527563145811
8,21,-735.241848699967,-699.203643294066
8,22,-712.932788161395,-676.894582755493
8,23,-754.744151281374,-706.693210740172
8,24,-362.594551233932,-338.569080963331
8,25,-680.51987547136,-644.481670065459
8,26,-382.361975895,-346.323770489099
8,27,-754.694511049827,-706.643570508626
8,28,-572.154169933737,-536.115964527835
8,29,-756.363519276622,-708.31257873542
8,30,-747.352699786754,-699.301759245552
8,31,-755.932645468187,-695.868969791685
9,1,-21.7954813323837,-9.78274619708322
9,2,-287.037265060654,-275.024529925354
9,3,-832.169119668087,-808.143649397486
9,4,-233.602822580503,-221.590087445203
9,5,-814.166112335319,-790.140642064718
9,6,-306.421685238609,-282.396214968008
9,7,-828.551762778992,-792.513557373091
9,8,-363.658370020828,-351.645634885527
9,9,-760.86821406216,-736.842743791559
9,10,-386.480595935853,-362.455125665252
9,11,-828.76093545144,-792.722730045539
9,12,-658.158026473456,-634.132556202855
9,13,-816.590154564086,-780.551949158184
9,14,-822.546079967814,-786.507874561912
9,15,-826.222713163082,-778.17177262188
9,16,-419.347762415787,-407.335027280486
9,17,-619.844551283186,-595.819081012585
9,18,-424.332277898794,-400.306807628193
9,19,-829.230136699317,-793.191931293415
